,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,5.5,"10 km N of Independence, California",-1265170260000,1528145024000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis826,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis826&format=geojson,,,,,reviewed,0,465,ushis,826,",ushis826,",",ushis,",",impact-text,origin,",,,,,ml,earthquake,"M 5.5 - 10 km N of Independence, California",0,Point,"[-118.2, 36.9, None]",0
0,4.6,"26 km NE of San Ardo, California",-1268963810000,1528145024000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis824,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis824&format=geojson,,,,,reviewed,0,326,ushis,824,",ushis824,",",ushis,",",impact-text,origin,",,,,,uk,earthquake,"M 4.6 - 26 km NE of San Ardo, California",1,Point,"[-120.67, 36.17, None]",1
0,5.1,"46 km E of Barstow, California",-1270612777300,1528145024000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis817,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis817&format=geojson,,,,,reviewed,0,400,ushis,817,",ushis817,",",ushis,",",impact-text,origin,",,,,,ml,earthquake,"M 5.1 - 46 km E of Barstow, California",2,Point,"[-116.52, 34.83, None]",2
