,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4.6,"1 km WSW of Gilroy, California",-1324761300000,1528145024000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis777,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis777&format=geojson,,,,,reviewed,0,326,ushis,777,",ushis777,",",ushis,",",impact-text,origin,",,,,,uk,earthquake,"M 4.6 - 1 km WSW of Gilroy, California",0,Point,"[-121.58, 37, None]",0
