,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4.5,"14 km ESE of East Foothills, California",-1443571560000,1528145024000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis705,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis705&format=geojson,,,,,reviewed,0,312,ushis,705,",ushis705,",",ushis,",",impact-text,origin,",,,,,ml,earthquake,"M 4.5 - 14 km ESE of East Foothills, California",0,Point,"[-121.67, 37.33, None]",0
0,4.6,"5 km SSW of Spreckels, California",-1445775991000,1528145024000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis704,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis704&format=geojson,,,,,reviewed,0,326,ushis,704,",ushis704,",",ushis,",",impact-text,origin,",,,,,uk,earthquake,"M 4.6 - 5 km SSW of Spreckels, California",1,Point,"[-121.67, 36.58, None]",1
