,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,5,"5 km SSW of Nipomo, California",-1329164850000,1528145024000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis776&format=geojson,,,,,reviewed,0,385,ushis,776,",ushis776,",",ushis,",",impact-text,origin,",,,,,uk,earthquake,"M 5.0 - 5 km SSW of Nipomo, California",0,Point,"[-120.5, 35, None]",0
0,5.9,"233 km WSW of Vandenberg Air Force Base, California",-1330291222700,1650928293477,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem909611,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem909611&format=geojson,,,,,reviewed,0,536,iscgem,909611,",iscgem909611,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.9 - 233 km WSW of Vandenberg Air Force Base, California",1,Point,"[-122.802, 33.831, 15]",1
0,6.9,"18 km WSW of Vandenberg Air Force Base, California",-1330423736590,1650928290975,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem909604,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem909604&format=geojson,,,7.294,,reviewed,0,732,iscgem,909604,",ushis775,iscgem909604,",",ushis,iscgem,",",associate,impact-text,origin,shakemap,trump-origin,",,,,,mw,earthquake,"M 6.9 - 18 km WSW of Vandenberg Air Force Base, California",2,Point,"[-120.705, 34.68, 10]",2
0,5.86,"8 km NNE of Mammoth Lakes, California",-1334526768780,1650928190441,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem909524,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem909524&format=geojson,,,,,reviewed,0,528,iscgem,909524,",ushis773,iscgem909524,",",ushis,iscgem,",",impact-text,origin,",,,,,mw,earthquake,"M 5.9 - 8 km NNE of Mammoth Lakes, California",3,Point,"[-118.926, 37.715, 15]",3
