time,mag_max,event_count,mag_mean,mag_sum,longitude_mean,latitude_mean,depth_mean,time_diff_mean,time_diff_std,depth_std,latitude_std,longitude_std,mag_scatter,weight_richter,weight_Mw
20/10/1975,3.56,9,2.678888889,24.11,-120.9245,37.18733333,5.376666667,11973.55333,12186.89047,3.186957679,1.66630849,1.790831,0.440126245,1.00E-05,2
21/10/1975,3.66,10,2.773,27.73,-119.9555333,35.81926667,7.7473,6669.101,9392.989143,3.47562244,1.974599578,2.154538269,0.570361484,1.00E-05,2
22/10/1975,3.26,11,2.494545455,27.44,-121.0406061,37.09874242,6.248272727,9745.693636,10171.64147,4.083920349,1.561420364,1.538768885,0.425331956,1.00E-05,2
23/10/1975,3.45,7,2.731428571,19.12,-120.6090952,37.47195239,4.993,11566.01714,12026.94128,2.666683583,2.032996556,1.652589948,0.481713212,1.00E-05,2
24/10/1975,4.7,8,2.8025,22.42,-120.021375,36.45827083,3.20525,10977.44125,11065.86493,3.35964776,0.991286928,2.193814124,0.864419706,0.0001,3
25/10/1975,3.74,5,2.566,12.83,-121.7266,37.30880002,4.9844,13525.746,11488.52937,2.830355154,0.850949523,0.61526984,0.678697282,1.00E-05,2
26/10/1975,3.11,8,2.47375,19.79,-120.9642292,36.93185418,5.23025,7884.90625,10686.65164,2.982971421,1.089833442,0.970981774,0.416033567,1.00E-05,2
27/10/1975,3.59,12,2.376666667,28.52,-119.7008056,36.24659722,6.521166667,11067.1725,14131.41548,4.876572154,1.962916992,2.127339769,0.418250324,1.00E-05,2
28/10/1975,6.4,6,3.51,21.06,-119.9596389,37.65747223,5.118,13948.96833,14708.0337,4.465611313,1.631726258,2.043491811,1.505961487,0.01,5
29/10/1975,2.83,13,2.393846154,31.12,-120.7296538,37.10401283,4.163153846,6708.491538,8487.031405,4.018938289,1.445659325,1.561046303,0.238416249,1.00E-06,1
30/10/1975,3.15,8,2.6125,20.9,-119.6846875,37.24839584,4.724,10985.8625,9769.096543,3.202867287,1.611875396,2.289682848,0.281158318,1.00E-05,2
31/10/1975,2.9,7,2.465714286,17.26,-120.7519762,36.7345238,9.037857143,6822.044286,5441.003484,2.824687029,1.609976445,1.5922361,0.340874226,1.00E-06,1
01/11/1975,3,7,2.564285714,17.95,-121.2678333,37.46178571,3.352,16803.71857,17300.7955,1.895301999,1.373473249,0.377418814,0.246093285,1.00E-06,2
02/11/1975,2.73,7,2.391428571,16.74,-120.4462143,35.96169049,9.662571429,12358.58429,8029.046112,4.682024023,1.298625803,1.432389538,0.282219098,1.00E-06,1
03/11/1975,4.5,8,3.14875,25.19,-120.9277292,37.93033335,4.137625,11525.16875,9743.137175,2.681763649,1.302861617,1.875634742,0.773885143,0.0001,3
04/11/1975,3.98,12,2.7475,32.97,-120.8091528,37.16304167,5.663583333,7385.0525,8261.602468,4.407810763,1.63768989,1.580100294,0.461462596,1.00E-05,3
05/11/1975,3.4,13,2.7,35.1,-120.0389103,36.7318718,5.823769231,6477.47,5981.798248,2.221819343,1.869756159,2.171759485,0.425675933,1.00E-05,2
06/11/1975,3.59,7,2.477142857,17.34,-120.3109286,36.55799999,8.330428571,8322.671429,6398.99366,5.232327903,2.229544169,2.401168638,0.537950254,1.00E-05,2
07/11/1975,3.38,8,2.715,21.72,-120.8870625,36.9549375,3.58025,14626.88875,14424.86557,1.782513214,1.387141912,1.819517902,0.463465209,1.00E-05,2
08/11/1975,2.8,4,2.3525,9.41,-121.4045833,37.61154168,4.47875,16826.825,22586.81429,5.050092895,1.633388048,0.80470646,0.31298296,1.00E-06,1
09/11/1975,2.97,5,2.382,11.91,-120.4961,36.73946668,7.6876,15307.806,12072.92228,6.346010188,2.212552013,2.095149646,0.389769162,1.00E-06,2
10/11/1975,3.32,10,2.512,25.12,-121.5202834,37.9702,5.9877,10723.882,13152.05234,1.776357637,1.297659662,0.150473533,0.378852067,1.00E-05,2
11/11/1975,2.82,6,2.31,13.86,-120.9594722,37.12208335,5.246666667,14302.08333,15193.31571,3.814254195,0.458753237,1.248113735,0.255890602,1.00E-06,1
12/11/1975,2.61,3,2.343333333,7.03,-121.4826111,37.7886111,6.069,19997.97333,19588.51339,1.577831106,1.493304168,0.041820143,0.231156513,1.00E-06,1
13/11/1975,4.79,9,2.738888889,24.65,-120.872037,37.25985187,6.340444444,13344.62444,10264.31201,5.307822202,2.056852294,1.783337126,0.786867912,0.0001,3
14/11/1975,2.73,6,2.46,14.76,-117.6573889,35.0843889,2.590333333,11624.79167,14626.54827,2.059996278,0.97716752,2.529633589,0.27466343,1.00E-06,1
15/11/1975,4.48,21,2.761428571,57.99,-118.5469683,36.06327778,5.913047619,4966.114762,8070.526507,2.575105269,2.288985652,2.640493837,0.650348258,0.0001,3
16/11/1975,3.1,8,2.50625,20.05,-118.9156458,35.95179167,4.821,10729.87875,7466.327652,3.066348922,1.890698931,2.680679663,0.401921723,1.00E-05,2
17/11/1975,3.33,7,2.64,18.48,-121.6087619,37.48492856,4.386857143,12329.42,13794.16873,3.484655479,1.158172256,0.554850484,0.458984386,1.00E-05,2
18/11/1975,4.4,13,2.853076923,37.09,-120.0712179,36.92234615,4.038,6615.989231,5560.064334,2.085973753,1.611217094,2.085280805,0.653227686,0.0001,3
19/11/1975,3,7,2.418571429,16.93,-119.8949286,36.27430953,6.621285714,12481.48286,14568.49196,3.228242541,1.102961099,1.841054923,0.30262345,1.00E-06,2
20/11/1975,6,10,2.69,26.9,-120.6240333,37.39681666,4.8156,8320.525,6171.941103,4.136118798,1.465255102,1.55791329,1.183262909,0.001,5
21/11/1975,3.38,4,2.72,10.88,-119.40175,35.87554165,6.73275,22102.2125,29698.47494,6.242643958,2.107544733,3.059234377,0.523322718,1.00E-05,2
22/11/1975,3.1,6,2.556666667,15.34,-120.6436667,36.83844445,5.695666667,11762.74833,12483.591,4.112610785,2.298296056,2.788446226,0.379719194,1.00E-05,2
23/11/1975,3.06,8,2.57125,20.57,-120.062875,36.84360418,3.245125,11927.82875,12794.44782,1.759955636,2.36258416,2.068440139,0.405090378,1.00E-05,2
24/11/1975,2.9,2,2.54,5.08,-119.9805,37.35491665,3.108,40139.105,30259.04371,0.292742207,0.332222312,2.24058564,0.509116882,1.00E-06,1
25/11/1975,3.47,7,2.547142857,17.83,-120.0058095,36.87357143,3.346,14181.42143,20768.82145,2.441016592,1.571165997,2.061169119,0.430918178,1.00E-05,2
26/11/1975,5,11,2.93,32.23,-120.2640758,37.03637878,3.268818182,7334.216364,4921.987942,2.450592941,1.447596055,2.041325391,0.780679191,0.0001,4
27/11/1975,3.19,4,2.715,10.86,-121.552875,37.36470835,4.9965,23402.3275,24498.27262,2.554659338,1.376687839,0.412326477,0.354635964,1.00E-05,2
28/11/1975,2.29,3,2.163333333,6.49,-119.9987222,36.3837778,4.968666667,17431.66667,17936.62169,0.900031851,2.119704898,3.302625974,0.148436294,1.00E-06,1
29/11/1975,3.53,12,2.5725,30.87,-119.25225,35.68347223,6.154416667,9902.245,12402.15573,4.525285615,1.637551934,2.434702511,0.520666094,1.00E-05,2
30/11/1975,3.09,6,2.77,16.62,-119.9433333,36.5,9.787833333,9381.368333,7133.751823,5.3702704,2.18671956,2.361659248,0.342811902,1.00E-05,2
01/12/1975,2.64,7,2.342857143,16.4,-121.7280476,37.71814286,5.611571429,16602.30143,12478.7524,2.033670807,0.921567319,0.355025694,0.246015873,1.00E-06,1
02/12/1975,2.78,2,2.485,4.97,-121.4689167,36.795,2.558,41622.875,24891.89111,3.842418249,0.155092134,0.219556656,0.417193001,1.00E-06,1
03/12/1975,3.26,13,2.447692308,31.82,-120.2823333,36.64307692,5.093384615,6983.451538,7324.704514,3.653960626,1.936776749,1.991598046,0.300974912,1.00E-05,2
04/12/1975,2.47,4,2.2825,9.13,-121.6312083,37.61374998,4.39375,19374.075,15500.30836,4.684421656,1.26648383,0.468325392,0.192937814,1.00E-06,1
05/12/1975,3.15,9,2.493333333,22.44,-120.9043333,37.24257407,5.362444444,9820.837778,6207.62257,3.315292563,2.174860722,2.148321043,0.388297566,1.00E-05,2
06/12/1975,3.03,7,2.501428571,17.51,-118.8112619,35.4909524,7.453857143,8341.724286,8956.993306,3.368412654,2.512729638,3.058831586,0.299968252,1.00E-05,2
07/12/1975,3,4,2.46,9.84,-121.7720417,37.28637498,4.80025,29876.64,26097.51286,2.004995989,0.791704189,0.65746957,0.405544901,1.00E-06,2
08/12/1975,3.35,5,2.686,13.43,-118.6753333,35.17256666,5.9438,17562.262,11875.6612,6.660531375,1.503650666,2.529966024,0.442752753,1.00E-05,2
09/12/1975,3.77,10,2.544,25.44,-120.1845833,36.44461667,6.759,8374.725,5892.018032,3.072870066,1.9693057,2.355846017,0.517433839,1.00E-05,2
10/12/1975,3.5,4,3.085,12.34,-120.5852083,37.50395835,4.59075,18351.325,24444.45472,4.079563079,1.439900645,1.49076847,0.333716447,1.00E-05,2
11/12/1975,2.81,6,2.47,14.82,-118.8685833,35.91880555,3.561,13063.45333,12580.91758,1.960178563,2.646573947,3.122655596,0.280927037,1.00E-06,1
12/12/1975,3.19,7,2.67,18.69,-119.7755238,36.26961904,2.609285714,15688.36571,14441.41541,2.45594542,1.344363771,2.096909964,0.347658837,1.00E-05,2
13/12/1975,3.29,7,2.62,18.34,-119.3558333,37.12107144,3.040142857,11352.57286,14113.47146,3.837291251,1.635117589,2.043122094,0.370585123,1.00E-05,2
14/12/1975,4.21,16,2.460625,39.37,-118.0319583,35.239375,4.8936875,5901.17125,7733.371085,2.203711043,1.531283834,2.543014839,0.589943147,0.0001,3
15/12/1975,2.81,11,2.293636364,25.23,-118.5282576,35.34595455,5.486090909,6815.802727,6948.659092,1.800530891,1.264987645,2.527296096,0.233506862,1.00E-06,1
16/12/1975,2.67,5,2.274,11.37,-118.2400667,36.13563334,4.7656,17382.992,10597.35927,2.322504962,1.812641395,1.994652242,0.287802015,1.00E-06,1
17/12/1975,2.92,4,2.3975,9.59,-117.8668333,35.44725,2.997,11874.725,9732.429745,0.42551459,2.235074253,3.297627801,0.365729864,1.00E-06,2
18/12/1975,2.8,4,2.6275,10.51,-120.413,36.62070833,5.62575,25548.1875,20042.80684,3.968944811,1.961349962,2.873558442,0.178395628,1.00E-06,1
19/12/1975,4.15,10,3.002,30.02,-120.01985,36.36728333,6.2547,10425.432,13656.0105,2.63075811,1.339763299,1.846250793,0.775081358,0.0001,3
20/12/1975,5.7,12,2.649166667,31.79,-119.6910417,37.11279167,4.377166667,7376.265833,7156.890267,2.440714531,1.562727712,2.410158063,0.999785962,0.001,4
21/12/1975,3.89,5,2.848,14.24,-120.8621333,36.43353332,5.1876,16934.588,12832.1261,1.066673708,2.040971926,0.529845333,0.750046665,1.00E-05,2
22/12/1975,3.84,12,2.546666667,30.56,-119.4715417,35.96183333,4.574583333,8385.8925,6845.075089,4.532165055,1.791756967,2.532017368,0.568528137,1.00E-05,2
23/12/1975,3.07,9,2.434444444,21.91,-120.0108333,35.92446297,3.341555556,9166.768889,5036.95254,1.736924589,1.729144646,1.551394643,0.350253876,1.00E-05,2
24/12/1975,2.91,10,2.464,24.64,-119.25945,35.73448333,7.8431,9067.876,7535.573193,6.377333742,1.927144936,2.482814455,0.301779905,1.00E-06,2
25/12/1975,3.33,9,2.631111111,23.68,-120.7312963,36.8272037,6.773555556,6044.455556,7360.697469,4.404862373,2.251108616,2.214563854,0.529113514,1.00E-05,2
26/12/1975,2.76,6,2.448333333,14.69,-121.3709167,37.6712778,6.497833333,13607.445,14454.48481,2.109552504,1.398849855,0.304693208,0.260493122,1.00E-06,1
27/12/1975,3.09,13,2.481538462,32.26,-120.3684231,36.78912822,4.981846154,9111.15,11331.93977,4.01345412,1.801382025,2.140802296,0.435083252,1.00E-05,2
28/12/1975,3.2,14,2.53,35.42,-120.584381,36.12065476,7.922071429,5449.598571,5232.089357,3.902586469,1.152443203,1.555378836,0.328352531,1.00E-05,2
29/12/1975,3.5,6,2.453333333,14.72,-120.9515833,36.75922223,4.225,11797.405,8228.37822,2.787312613,1.722075964,0.917138018,0.531061829,1.00E-05,2
30/12/1975,3.15,6,2.521666667,15.13,-119.6597222,35.61919445,6.308,19503.45167,12681.60134,4.549547186,1.382855703,2.536080493,0.386026769,1.00E-05,2
31/12/1975,2.71,5,2.414,12.07,-119.2010667,35.7034,5.3666,15429.638,10530.03749,2.370796448,1.925425843,2.99692209,0.307863606,1.00E-06,1
02/01/1976,2.99,5,2.652,13.26,-118.8213333,35.06903334,8.6334,32875.176,39170.66736,4.060566069,1.36634294,2.081099692,0.431937495,1.00E-06,2
03/01/1976,6.2,7,3.172857143,22.21,-119.1573095,36.7632143,5.258714286,14204.02286,11713.82834,4.479628359,1.627119134,2.54110347,1.433116816,0.01,5
04/01/1976,4.2,8,2.8225,22.58,-120.3435625,37.80900001,4.9645,10921.9925,9939.610893,3.381621969,1.370517547,2.524826778,0.829436125,0.0001,3
05/01/1976,2.74,6,2.478333333,14.87,-120.5304445,36.63872222,6.2165,13882.79333,8561.805874,3.774068243,1.75399179,1.79902246,0.198536311,1.00E-06,1
06/01/1976,2.57,4,2.4575,9.83,-121.896625,37.473875,4.48875,15980.085,12093.58989,2.153220592,1.284531147,0.926593056,0.119268604,1.00E-06,1
07/01/1976,2.44,5,2.218,11.09,-119.8176333,35.7464,5.773,19160.326,17136.2365,2.948567958,1.612082201,2.423942093,0.157860698,1.00E-06,1
08/01/1976,4.5,7,2.95,20.65,-118.1882381,36.06945237,3.300571429,14328.36,15501.79226,2.92302719,1.944457383,2.37610402,0.798039264,0.0001,3
09/01/1976,2.83,5,2.428,12.14,-117.7786333,35.31113334,6.508,18568.714,15299.56127,2.46768515,2.355219662,2.306633872,0.359263135,1.00E-06,1
10/01/1976,2.7,5,2.388,11.94,-119.8221,36.22283334,4.3712,15948.64,12228.35573,1.575818264,2.694555056,3.701615441,0.249539576,1.00E-06,1
11/01/1976,3.01,5,2.538,12.69,-119.2932333,35.84296666,6.1912,16035.496,19073.40164,3.169874319,1.464481746,2.193161704,0.360860084,1.00E-05,2
12/01/1976,2.98,6,2.371666667,14.23,-121.5472222,36.73574998,2.634166667,16631.86167,11571.73743,2.382788402,0.232663718,0.436523251,0.327744819,1.00E-06,2
13/01/1976,2.31,6,2.138333333,12.83,-119.1798889,35.77177778,8.955166667,12951.815,10552.138,6.454843838,2.207807787,2.594439489,0.126240511,1.00E-06,1
14/01/1976,4.9,27,2.707777778,73.11,-119.887037,35.8424321,9.072333333,3519.745185,6065.021443,3.190616808,1.031445451,1.740644725,0.683116914,0.0001,3
24/10/1978,3.6,11,2.522727273,27.75,-118.6705303,36.78684849,3.682181818,10146.49455,11411.35381,3.908802523,1.882853829,2.225762888,0.536583468,1.00E-05,2
25/10/1978,2.99,8,2.45,19.6,-118.2325,34.85537501,6.401375,11074.1175,7062.522862,4.091503354,1.394453741,2.528247718,0.290516781,1.00E-06,2
26/10/1978,4,13,2.495384615,32.44,-117.6171154,34.95194871,6.198153846,6050.279231,9911.708814,5.989318448,1.382136627,0.838997511,0.492757807,1.00E-05,3
27/10/1978,3.1,10,2.507,25.07,-119.6071,36.34336666,4.3692,8664.676,11684.13947,3.60983477,1.745614815,2.59124167,0.393983925,1.00E-05,2
28/10/1978,2.61,4,2.26,9.04,-119.0620833,36.40966668,6.248,23172.6775,17956.63753,2.66476503,2.451911007,2.466876508,0.242624538,1.00E-06,1
29/10/1978,3.22,8,2.4,19.2,-118.874875,36.56097916,4.131125,10189.08875,13267.65917,3.999320315,2.186568116,2.00781315,0.426781978,1.00E-05,2
30/10/1978,3.2,12,2.426666667,29.12,-119.0300278,35.42519443,8.807416667,6877.009167,5330.820799,5.51763804,2.179789006,2.663906847,0.320662194,1.00E-05,2
31/10/1978,2.7,14,2.285714286,32,-118.4383214,35.86429762,5.887285714,6693.248571,9436.015824,6.725132477,2.234494491,1.710230473,0.22782295,1.00E-06,1
01/11/1978,2.6,3,2.333333333,7,-117.9465556,34.29522223,2.576666667,24892.61333,39263.8654,3.0883059,0.760930724,1.17395922,0.305505046,1.00E-06,1
02/11/1978,4.2,10,2.455,24.55,-118.0729833,35.78451666,2.3189,9937.095,10754.75671,3.312755833,1.851835914,2.452495498,0.639813341,0.0001,3
03/11/1978,3.2,8,2.4825,19.86,-118.2732708,36.30179166,5.08025,10700.90125,11832.40548,4.198415917,1.819441403,1.60590494,0.452477308,1.00E-05,2
04/11/1978,2.88,5,2.438,12.19,-119.8368,36.77983334,5.8232,16791.948,9327.949355,5.338611355,1.426911605,2.099904503,0.32453043,1.00E-06,1
05/11/1978,2.9,5,2.328,11.64,-118.4067333,35.82973334,4.5142,17423.816,17982.23212,2.583502119,2.052887725,1.840965543,0.379038257,1.00E-06,1
06/11/1978,3.4,5,2.554,12.77,-119.9785,37.23880002,3.5576,17115.376,14953.18147,1.539334369,2.30100209,2.928803149,0.506734645,1.00E-05,2
07/11/1978,2.94,9,2.528888889,22.76,-120.6961296,36.87488889,6.418888889,10124.16889,8735.076512,4.273180269,1.41736357,1.903438781,0.344907395,1.00E-06,2
08/11/1978,2.9,14,2.246428571,31.45,-119.2190714,35.75567856,4.798071429,6114.698571,10100.49025,3.777413553,1.251361925,1.893510544,0.242125433,1.00E-06,1
09/11/1978,2.87,9,2.384444444,21.46,-118.6200926,35.3012963,6.892444444,9628.668889,10112.56715,4.368281244,2.257015032,2.055710931,0.245566239,1.00E-06,1
10/11/1978,2.9,12,2.353333333,28.24,-119.1030278,36.436875,5.164166667,7217.535,8880.733434,3.322149108,1.815583076,2.520331468,0.265854825,1.00E-06,1
11/11/1978,3.19,7,2.487142857,17.41,-120.0823095,36.65166667,3.712,11951.60857,6856.872785,2.096483564,1.481230478,1.441839473,0.420583495,1.00E-05,2
12/11/1978,3.8,6,2.766666667,16.6,-121.9689722,38.00611112,10.50666667,12723.74,16742.33051,5.706149583,1.628524242,1.101173146,0.577361816,1.00E-05,2
13/11/1978,3.22,10,2.525,25.25,-119.39375,35.17858333,10.1164,9839.963,10733.64533,5.810924639,1.264792908,1.315820501,0.451669742,1.00E-05,2
14/11/1978,3.14,16,2.378125,38.05,-118.8914063,35.88488543,5.3784375,5339.466875,5934.071582,5.146998957,1.639312899,1.974586614,0.406746748,1.00E-05,2
15/11/1978,3.09,7,2.257142857,15.8,-119.6726429,36.38478573,6.509285714,10698.74143,8334.640556,5.935405482,1.793601433,1.942477173,0.389174951,1.00E-05,2
16/11/1978,3.28,14,2.452142857,34.33,-117.7606667,35.13053571,4.394285714,7053.134286,9762.448919,3.536675349,1.544121295,1.296513462,0.390407648,1.00E-05,2
17/11/1978,2.7,6,2.351666667,14.11,-117.5989167,34.37136112,4.891666667,14557.07833,12674.88167,5.392592759,0.374482676,1.681550316,0.209992063,1.00E-06,1
18/11/1978,5.1,4,2.805,11.22,-118.42275,36.13204165,1.62625,20452.105,20802.35811,1.156325898,1.785086344,3.110073324,1.531045394,0.001,4
19/11/1978,3.39,12,2.613333333,31.36,-118.896375,35.09372223,6.873583333,7492.208333,7257.925216,4.479692998,1.601651192,1.881355828,0.46087532,1.00E-05,2
20/11/1978,4.27,11,2.686363636,29.55,-117.3906061,34.4390303,7.769181818,7621.56,9011.253611,4.21798001,1.568905472,2.212647568,0.74604655,0.0001,3
21/11/1978,3.05,14,2.369285714,33.17,-117.5701429,35.33959523,4.493642857,6412.577857,10407.12124,2.812130799,1.607971681,1.379614742,0.330371918,1.00E-05,2
22/11/1978,3.31,13,2.413846154,31.38,-118.6399102,35.51220514,6.314230769,6534.287692,8499.345301,4.498616735,2.307488594,2.477064235,0.364909543,1.00E-05,2
23/11/1978,3.08,4,2.375,9.5,-118.5797083,37.22729168,4.1085,16070.0125,13630.89776,2.867988087,1.631618498,1.328856144,0.483218377,1.00E-05,2
24/11/1978,3.23,5,2.392,11.96,-117.6168667,35.36493334,11.795,18028.726,15378.66962,4.162322068,2.014644983,0.746493958,0.481165252,1.00E-05,2
25/11/1978,3.5,7,2.8,19.6,-119.2496905,36.69930951,6.164,8079.175714,11090.1894,3.947722846,1.590748759,2.119877803,0.66873014,1.00E-05,2
26/11/1978,2.43,4,2.295,9.18,-118.3014167,35.14595835,13.833,29560.16,31668.94316,0.647268105,2.110520158,1.72628852,0.120692447,1.00E-06,1
27/11/1978,2.51,7,2.14,14.98,-119.1783333,36.22604761,5.041285714,8766.89,5912.571606,3.03294822,1.996513821,2.369400082,0.172433562,1.00E-06,1
28/11/1978,3,9,2.333333333,21,-117.8561111,34.85399999,6.611222222,14402.24333,19805.68785,4.787796042,1.624155398,1.951019095,0.310161248,1.00E-06,2
29/11/1978,3.3,5,2.568,12.84,-118.5838333,35.36283334,7.322,15862.14,8679.246436,2.493136178,1.976166051,2.395745643,0.564951325,1.00E-05,2
30/11/1978,3,15,2.196666667,32.95,-118.4978222,35.45321111,4.040266667,6163.792,6407.880355,3.299071914,1.876691004,2.605544643,0.262533445,1.00E-06,2
01/12/1978,3.8,12,2.6,31.2,-117.9814306,35.39259722,8.389416667,7123.62,5596.760837,7.295302691,1.957246692,2.142050951,0.599135741,1.00E-05,2
02/12/1978,2.33,3,2.23,6.69,-119.7051667,36.23911113,1.776666667,28790.84,43776.47081,3.191274563,1.634945701,2.150823621,0.117898261,1.00E-06,1
03/12/1978,2.26,3,2.226666667,6.68,-119.2763889,36.3212222,7.765666667,16367.28333,9002.166722,7.642220641,2.392463886,3.059686542,0.028867513,1.00E-06,1
04/12/1978,2.5,13,2.246153846,29.2,-119.077859,35.43946153,5.762307692,9406.704615,14823.37035,5.647918619,1.398763552,1.869824989,0.169781156,1.00E-06,1
05/12/1978,2.61,6,2.45,14.7,-121.2751944,37.1678889,5.748833333,11089.5,9849.836576,6.160807688,1.928041352,1.937090009,0.160623784,1.00E-06,1
06/12/1978,3.26,9,2.307777778,20.77,-117.9583704,35.00774073,4.121111111,11751.24,13433.42435,2.923668263,0.818815156,1.191034683,0.371610609,1.00E-05,2
07/12/1978,2.3,5,2.162,10.81,-117.4851667,34.7914,6.166,17687.514,13811.69276,4.573257045,0.810828247,0.756278199,0.110544109,1.00E-06,1
08/12/1978,3.1,8,2.46875,19.75,-120.4125,37.00674999,7.186375,9747.24875,9150.817957,4.927557376,1.184972232,1.921790607,0.389924443,1.00E-05,2
09/12/1978,3.4,4,3.1525,12.61,-116.5239583,37.39495833,2.42275,24106.6125,28941.81576,2.434923048,2.61872021,4.97662853,0.364725924,1.00E-05,2
10/12/1978,3.41,7,2.372857143,16.61,-119.465881,36.30238096,5.012142857,11023.54571,6050.539968,2.690707554,1.370020506,2.842279186,0.483760074,1.00E-05,2
11/12/1978,2.5,5,2.178,10.89,-118.1814667,35.64553334,5.2896,16487.814,10917.8279,3.820743488,1.900261742,2.515089013,0.183902148,1.00E-06,1
12/12/1978,3.3,6,2.396666667,14.38,-118.3435834,34.74708333,6.23,16052.70167,22587.04101,6.319810124,1.00046938,1.982246985,0.474833304,1.00E-05,2
13/12/1978,3.2,9,2.368888889,21.32,-118.7552593,35.61655554,1.487333333,9870.105556,12734.85832,2.125416489,1.528868772,1.838318677,0.349193515,1.00E-05,2
14/12/1978,3.24,10,2.427,24.27,-118.6404167,35.32204998,7.2609,8356.81,7284.780832,5.341766217,1.242154561,2.055266085,0.414649785,1.00E-05,2
15/12/1978,3.3,10,2.697,26.97,-117.0415333,34.63688333,1.8741,8691.184,9206.778604,2.1594339,1.529734223,2.143298823,0.453946889,1.00E-05,2
16/12/1978,5.5,8,2.77,22.16,-119.8318333,36.5668125,3.00975,10976.1125,13186.33736,4.038898816,1.523982999,1.83776733,1.127893105,0.001,4
17/12/1978,2.86,5,2.358,11.79,-118.9582667,35.73016664,4.8412,15497.178,12936.22382,2.844016034,1.572259928,2.546160126,0.334245419,1.00E-06,1
18/12/1978,3.25,10,2.536,25.36,-119.0257,36.25525,3.6991,8393.494,12594.74105,2.888210998,1.749962496,2.396523116,0.515626911,1.00E-05,2
19/12/1978,2.26,5,2.184,10.92,-118.6636,35.02969998,4.0668,19287.014,28960.12286,5.009748616,1.385550289,2.09269582,0.055497748,1.00E-06,1
20/12/1978,3.1,6,2.545,15.27,-117.9380278,35.33794445,4.334833333,14538.69333,15639.59637,3.843525487,1.793237597,2.331760857,0.409670599,1.00E-05,2
21/12/1978,2.8,4,2.565,10.26,-117.538,35.768375,2.81125,21364.75,24058.48133,5.555979324,2.47758474,2.208288429,0.227082951,1.00E-06,1
22/12/1978,2.45,8,2.2675,18.14,-119.0283958,36.43654165,4.824875,10688.69375,13109.65827,4.086588708,1.981920323,2.330874326,0.140687089,1.00E-06,1
23/12/1978,2.62,3,2.42,7.26,-117.1750555,35.36594443,5.77,22176.86,9542.39016,5.278759324,1.21761879,0.842827014,0.205182845,1.00E-06,1
24/12/1978,2.41,8,2.23,17.84,-118.8494167,35.21635416,7.547125,13764.6325,9680.548848,2.219950542,1.083770195,1.655383084,0.125698051,1.00E-06,1
25/12/1978,2.88,3,2.34,7.02,-121.1651667,37.30933333,6.210666667,28965.73333,9986.276182,4.994282164,1.985907125,2.436419816,0.46808119,1.00E-06,1
26/12/1978,2.69,7,2.3,16.1,-118.4817857,35.51638094,5.154142857,12153.07429,11398.64984,4.560851617,1.568102419,2.149716902,0.22854613,1.00E-06,1
27/12/1978,2.95,8,2.45,19.6,-117.3012708,34.45614583,5.35575,9402.89375,11896.12603,5.421058035,0.8537169,1.829084417,0.31446099,1.00E-06,2
28/12/1978,3,6,2.426666667,14.56,-117.68675,34.89563887,2.925,15912.58667,20767.82778,3.976595277,1.024132209,1.968901955,0.443921915,1.00E-06,2
29/12/1978,2.97,9,2.326666667,20.94,-119.1920185,35.92224076,6.431555556,9593.745556,15944.77837,7.643509929,2.109316455,2.616604047,0.339190212,1.00E-06,2
30/12/1978,2.31,7,2.204285714,15.43,-119.4631429,35.7637619,5.126571429,11964.73714,8043.600808,4.085617328,1.541330335,1.686736139,0.080178373,1.00E-06,1
31/12/1978,3.2,6,2.685,16.11,-119.4944167,36.83177777,7.011833333,15184.78667,15040.74422,2.718636601,1.23834483,1.438737441,0.423402881,1.00E-05,2
02/01/1979,3.44,63,2.326507937,146.57,-118.6981852,34.03261111,10.20303175,2723.869683,11095.33611,3.80376041,0.40915362,0.213864121,0.28559027,1.00E-05,2
03/01/1979,3.46,22,2.559545455,56.31,-118.7930606,34.70124242,7.557681818,3886.188182,3863.082852,3.966059258,1.188500776,1.7867157,0.48771066,1.00E-05,2
04/01/1979,2.82,18,2.288888889,41.2,-118.7254352,34.50503704,5.939833333,4846.765,5463.023534,4.347901242,0.892214322,1.148271706,0.238694708,1.00E-06,1
05/01/1979,2.68,12,2.2425,26.91,-118.5496667,35.07991668,5.020916667,7120.7575,5449.429593,2.808509325,1.488272157,1.652160524,0.216128119,1.00E-06,1
06/01/1979,4.2,9,2.628888889,23.66,-118.102963,35.03148149,8.682444444,9464.164444,16216.41721,3.060861607,1.914279168,1.941790414,0.629353725,0.0001,3
07/01/1979,3.8,8,2.55625,20.45,-120.0020417,35.946625,8.69575,10597.82125,17335.97059,2.032401166,0.852378129,1.373059024,0.556287118,1.00E-05,2
08/01/1979,2.61,11,2.3,25.3,-118.0040152,34.12537878,8.397363636,7188.494545,5722.707053,3.666785302,1.027994822,1.643572967,0.191102067,1.00E-06,1
09/01/1979,2.84,12,2.334166667,28.01,-119.5890278,35.56340277,5.563416667,8012.8775,9474.243414,3.891925265,1.395614246,1.754356913,0.270570385,1.00E-06,1
10/01/1979,3.3,9,2.373333333,21.36,-118.6955,35.54790741,6.540444444,9664.914444,7642.517233,5.486307208,1.773509983,2.259555132,0.389358447,1.00E-05,2
11/01/1979,3.6,13,2.577692308,33.51,-119.4572436,35.71555128,6.450384615,6693.681538,14713.84696,5.595012951,1.634861488,2.663148454,0.480991231,1.00E-05,2
