,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4.1,"4 km ENE of Atkaracalar, Turkey",967501667580,1415322656177,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009zap,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009zap&format=geojson,,,,,reviewed,0,259,us,p0009zap,",usp0009zap,",",us,",",impact-text,origin,phase-data,",48,,1.22,,mb,earthquake,"M 4.1 - 4 km ENE of Atkaracalar, Turkey",0,Point,"[33.126, 40.824, 10]",0
0,4,"5 km NNE of Míthymna, Greece",967310111750,1415322655111,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009z70,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009z70&format=geojson,,,,,reviewed,0,246,us,p0009z70,",usp0009z70,",",us,",",origin,phase-data,",39,,1.06,,mb,earthquake,"M 4.0 - 5 km NNE of Míthymna, Greece",1,Point,"[26.206, 39.415, 33]",1
0,5.3,"8 km E of Akyaz?, Turkey",967038088140,1651258260127,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009z1g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009z1g&format=geojson,,,6.151,,reviewed,0,432,us,p0009z1g,",gcmtb082300d,usp0009z1g,gcmt20000823134128,atlas20000823134129,iscgem1739330,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",352,,,,mwc,earthquake,"M 5.3 - 8 km E of Akyaz?, Turkey",2,Point,"[30.72, 40.68, 15.3]",2
0,4.4,"8 km E of Beypazar?, Turkey",966944412850,1415322654170,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009yys,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009yys&format=geojson,,,,,reviewed,0,298,us,p0009yys,",usp0009yys,",",us,",",impact-text,origin,phase-data,",54,,1.18,,mb,earthquake,"M 4.4 - 8 km E of Beypazar?, Turkey",3,Point,"[32.023, 40.168, 10]",3
0,4.1,"25 km SSW of Erzurum, Turkey",966720375580,1594170032152,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009yta,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009yta&format=geojson,,,3.4,,reviewed,0,259,us,p0009yta,",usp0009yta,atlas20000819212615,",",us,atlas,",",impact-text,origin,phase-data,shakemap,",7,,1.48,,mb,earthquake,"M 4.1 - 25 km SSW of Erzurum, Turkey",4,Point,"[41.134, 39.703, 33]",4
0,4.8,"9 km ESE of Yaprakl?, Turkey",966512990380,1415322652423,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009yn9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009yn9&format=geojson,,,,,reviewed,0,354,us,p0009yn9,",usp0009yn9,",",us,",",origin,phase-data,",9,,1.16,,mb,earthquake,"M 4.8 - 9 km ESE of Yaprakl?, Turkey",5,Point,"[33.887, 40.723, 33]",5
0,3.9,"12 km WNW of Dikili, Turkey",965951965940,1415322650945,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009y8v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009y8v&format=geojson,,,,,reviewed,0,234,us,p0009y8v,",usp0009y8v,",",us,",",origin,phase-data,",16,,0.77,,mb,earthquake,"M 3.9 - 12 km WNW of Dikili, Turkey",6,Point,"[26.754, 39.115, 33]",6
0,3.2,"12 km WNW of Domaniç, Turkey",964508734200,1415322639932,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009x4v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009x4v&format=geojson,,,,,reviewed,0,158,us,p0009x4v,",usp0009x4v,",",us,",",origin,phase-data,",5,,,,md,earthquake,"M 3.2 - 12 km WNW of Domaniç, Turkey",7,Point,"[29.478, 39.859, 9.5]",7
0,4.2,"7 km W of ?çmeler, Turkey",962928930990,1594169883760,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009vyh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009vyh&format=geojson,,,4.421,,reviewed,0,271,us,p0009vyh,",usp0009vyh,atlas20000707001531,",",us,atlas,",",impact-text,origin,phase-data,shakemap,",89,,,,mb,earthquake,"M 4.2 - 7 km W of ?çmeler, Turkey",8,Point,"[29.218, 40.837, 8.8]",8
0,4.1,"18 km NNE of Gökçeada, Turkey",962839237970,1415322632330,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009vus,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009vus&format=geojson,,,,,reviewed,0,259,us,p0009vus,",usp0009vus,",",us,",",origin,phase-data,",83,,1.2,,mb,earthquake,"M 4.1 - 18 km NNE of Gökçeada, Turkey",9,Point,"[25.995, 40.352, 10]",9
0,3.7,"27 km NNW of Eceabat, Turkey",962651685630,1415322631592,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009vqc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009vqc&format=geojson,,,,,reviewed,0,211,us,p0009vqc,",usp0009vqc,",",us,",",origin,phase-data,",16,,1.09,,mb,earthquake,"M 3.7 - 27 km NNW of Eceabat, Turkey",10,Point,"[26.199, 40.402, 33]",10
0,3.6,"2 km ENE of ?abanözü, Turkey",962520623550,1415322630022,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009vkc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009vkc&format=geojson,,,,,reviewed,0,199,us,p0009vkc,",usp0009vkc,",",us,",",origin,phase-data,",9,,1.35,,mb,earthquake,"M 3.6 - 2 km ENE of ?abanözü, Turkey",11,Point,"[33.304, 40.492, 10]",11
0,3.2,"11 km W of Dikili, Turkey",961690950870,1415322624194,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009uze,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009uze&format=geojson,,,,,reviewed,0,158,us,p0009uze,",usp0009uze,",",us,",",origin,phase-data,",5,,,,md,earthquake,"M 3.2 - 11 km W of Dikili, Turkey",12,Point,"[26.757, 39.08, 5.9]",12
0,3,"31 km NNW of Simav, Turkey",961606964500,1415322624033,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009uy1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009uy1&format=geojson,,,,,reviewed,0,138,us,p0009uy1,",usp0009uy1,",",us,",",origin,phase-data,",8,,,,md,earthquake,"M 3.0 - 31 km NNW of Simav, Turkey",13,Point,"[28.897, 39.361, 15.1]",13
0,3.7,"20 km S of Bal?kesir, Turkey",961521034510,1415322623856,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009uwq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0009uwq&format=geojson,,,,,reviewed,0,211,us,p0009uwq,",usp0009uwq,",",us,",",origin,phase-data,",11,,,,md,earthquake,"M 3.7 - 20 km S of Bal?kesir, Turkey",14,Point,"[27.881, 39.464, 15.4]",14
