,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4.6,"17 km NNW of Míthymna, Greece",1488324453770,1495594091040,,https://earthquake.usgs.gov/earthquakes/eventpage/us100085uc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us100085uc&format=geojson,7,4.1,,,reviewed,0,328,us,100085uc,",us100085uc,",",us,",",dyfi,moment-tensor,origin,phase-data,",,1.361,0.77,35,mwr,earthquake,"M 4.6 - 17 km NNW of Míthymna, Greece",0,Point,"[26.1249, 39.521, 8.66]",0
0,4.2,"20 km WNW of Behram, Turkey",1487814914270,1494983976040,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008lng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008lng&format=geojson,,,,,reviewed,0,271,us,20008lng,",us20008lng,",",us,",",moment-tensor,origin,phase-data,",,1.35,0.8,33,mwr,earthquake,"M 4.2 - 20 km WNW of Behram, Turkey",1,Point,"[26.1064, 39.5446, 5.24]",1
0,4.5,"19 km WNW of Behram, Turkey",1487204340240,1494637401040,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008k41,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008k41&format=geojson,3,3.8,,,reviewed,0,313,us,20008k41,",us20008k41,",",us,",",dyfi,moment-tensor,origin,phase-data,",,1.351,0.87,33,mwr,earthquake,"M 4.5 - 19 km WNW of Behram, Turkey",2,Point,"[26.1208, 39.5439, 7.1]",2
0,5.3,"24 km WNW of Behram, Turkey",1486907296090,1651601474317,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008jcc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008jcc&format=geojson,13,4.5,,,reviewed,0,438,us,20008jcc,",us20008jcc,iscgem610208516,",",us,iscgem,",",dyfi,moment-tensor,origin,phase-data,",,1.294,0.52,41,mww,earthquake,"M 5.3 - 24 km WNW of Behram, Turkey",3,Point,"[26.0884, 39.6004, 6.01]",3
0,4.5,"13 km WNW of Behram, Turkey",1486716926860,1651604253907,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008ivd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008ivd&format=geojson,2,2.5,,,reviewed,0,312,us,20008ivd,",us20008ivd,iscgem611831783,",",us,iscgem,",",dyfi,moment-tensor,origin,phase-data,",,1.308,0.89,35,mwr,earthquake,"M 4.5 - 13 km WNW of Behram, Turkey",4,Point,"[26.1913, 39.5487, 9.82]",4
0,3.9,"16 km WNW of Behram, Turkey",1486520174050,1494293070040,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008idk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008idk&format=geojson,,,,,reviewed,0,234,us,20008idk,",us20008idk,",",us,",",moment-tensor,origin,phase-data,",,1.34,0.87,39,mwr,earthquake,"M 3.9 - 16 km WNW of Behram, Turkey",5,Point,"[26.1499, 39.5417, 10]",5
0,4.5,"14 km WNW of Behram, Turkey",1486517883780,1494293070040,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008idh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008idh&format=geojson,3,5,,,reviewed,0,313,us,20008idh,",us20008idh,",",us,",",dyfi,moment-tensor,origin,phase-data,",,1.322,0.74,32,mwr,earthquake,"M 4.5 - 14 km WNW of Behram, Turkey",6,Point,"[26.1724, 39.544, 10]",6
0,4.3,"16 km WNW of Behram, Turkey",1486508010290,1494293070040,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008icm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008icm&format=geojson,,,,,reviewed,0,284,us,20008icm,",us20008icm,",",us,",",origin,phase-data,",,1.343,1.05,42,mb,earthquake,"M 4.3 - 16 km WNW of Behram, Turkey",7,Point,"[26.1476, 39.5268, 12.77]",7
0,4.3,"15 km WNW of Behram, Turkey",1486503300940,1494293070040,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008ibx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008ibx&format=geojson,,,,,reviewed,0,284,us,20008ibx,",us20008ibx,",",us,",",origin,phase-data,",,1.339,0.65,32,mb,earthquake,"M 4.3 - 15 km WNW of Behram, Turkey",8,Point,"[26.1532, 39.5276, 16.23]",8
0,4.5,"16 km WNW of Behram, Turkey",1486501254360,1494293070040,,https://earthquake.usgs.gov/earthquakes/eventpage/us20008ibf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us20008ibf&format=geojson,,,,,reviewed,0,312,us,20008ibf,",us20008ibf,",",us,",",origin,phase-data,",,1.326,0.67,32,mb,earthquake,"M 4.5 - 16 km WNW of Behram, Turkey",9,Point,"[26.1652, 39.5687, 6.1]",9
