,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.9,"13 km NNE of Akhisar, Turkey",778361600510,1415321769232,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hrn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hrn&format=geojson,,,,,reviewed,0,234,us,p0006hrn,",usp0006hrn,",",us,",",origin,phase-data,",,,0.5,,md,earthquake,"M 3.9 - 13 km NNE of Akhisar, Turkey",0,Point,"[27.874, 39.033, 10]",0
0,2.8,"12 km NW of Marmara, Turkey",778313817000,1415321769101,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hqy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hqy&format=geojson,,,,,reviewed,0,121,us,p0006hqy,",usp0006hqy,",",us,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 2.8 - 12 km NW of Marmara, Turkey",1,Point,"[27.434, 40.657, 10]",1
0,2.5,"3 km W of Bahçecik, Turkey",778300115770,1415321769070,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hqq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hqq&format=geojson,,,,,reviewed,0,96,us,p0006hqq,",usp0006hqq,",",us,",",origin,phase-data,",,,0.3,,ml,earthquake,"M 2.5 - 3 km W of Bahçecik, Turkey",2,Point,"[29.872, 40.668, 10]",2
0,2.8,"16 km NW of Tav?anl?, Turkey",778253900700,1415321768970,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hpy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hpy&format=geojson,,,,,reviewed,0,121,us,p0006hpy,",usp0006hpy,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.8 - 16 km NW of Tav?anl?, Turkey",3,Point,"[29.376, 39.662, 10]",3
0,2.7,"13 km NNW of Tav?anl?, Turkey",778169058020,1415321768266,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hns,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hns&format=geojson,,,,,reviewed,0,112,us,p0006hns,",usp0006hns,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 2.7 - 13 km NNW of Tav?anl?, Turkey",4,Point,"[29.415, 39.65, 10]",4
0,2.8,"15 km WSW of S?nd?rg?, Turkey",778161031360,1415321768250,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hng&format=geojson,,,,,reviewed,0,121,us,p0006hng,",usp0006hng,",",us,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 2.8 - 15 km WSW of S?nd?rg?, Turkey",5,Point,"[28.023, 39.165, 10]",5
0,2.7,"13 km ENE of Soma, Turkey",778146899470,1415321768192,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hn6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hn6&format=geojson,,,,,reviewed,0,112,us,p0006hn6,",usp0006hn6,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.7 - 13 km ENE of Soma, Turkey",6,Point,"[27.756, 39.237, 10]",6
0,2.8,"3 km NE of K?rka?aç, Turkey",778145615000,1415321768188,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hn4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hn4&format=geojson,,,,,reviewed,0,121,us,p0006hn4,",usp0006hn4,",",us,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 2.8 - 3 km NE of K?rka?aç, Turkey",7,Point,"[27.706, 39.128, 5]",7
0,2.6,"18 km WSW of Domaniç, Turkey",778141813560,1415321768187,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hn3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hn3&format=geojson,,,,,reviewed,0,104,us,p0006hn3,",usp0006hn3,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.6 - 18 km WSW of Domaniç, Turkey",8,Point,"[29.405, 39.747, 5]",8
0,3.2,"4 km ENE of Míthymna, Greece",778073304920,1415321767892,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hkp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hkp&format=geojson,,,,,reviewed,0,158,us,p0006hkp,",usp0006hkp,",",us,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 3.2 - 4 km ENE of Míthymna, Greece",9,Point,"[26.229, 39.381, 10]",9
0,2.9,"4 km WNW of K?n?k, Turkey",777998387030,1415321767771,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hjs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hjs&format=geojson,,,,,reviewed,0,129,us,p0006hjs,",usp0006hjs,",",us,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 2.9 - 4 km WNW of K?n?k, Turkey",10,Point,"[27.334, 39.108, 10]",10
0,2.7,"2 km S of Çatalca, Turkey",777996080210,1415321767768,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hjq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hjq&format=geojson,,,,,reviewed,0,112,us,p0006hjq,",usp0006hjq,",",us,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 2.7 - 2 km S of Çatalca, Turkey",11,Point,"[28.461, 41.122, 5]",11
0,2.8,"1 km NNE of K?rka?aç, Turkey",777990291520,1415321767767,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hjp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hjp&format=geojson,,,,,reviewed,0,121,us,p0006hjp,",usp0006hjp,",",us,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 2.8 - 1 km NNE of K?rka?aç, Turkey",12,Point,"[27.676, 39.115, 10]",12
0,2.8,"1 km NNW of K?rka?aç, Turkey",777978233020,1415321767757,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hjh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hjh&format=geojson,,,,,reviewed,0,121,us,p0006hjh,",usp0006hjh,",",us,",",origin,phase-data,",,,0.9,,ml,earthquake,"M 2.8 - 1 km NNW of K?rka?aç, Turkey",13,Point,"[27.665, 39.123, 10]",13
0,2.8,"2 km SSE of K?rka?aç, Turkey",777978141330,1415321767756,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hjg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hjg&format=geojson,,,,,reviewed,0,121,us,p0006hjg,",usp0006hjg,",",us,",",origin,phase-data,",,,0.1,,ml,earthquake,"M 2.8 - 2 km SSE of K?rka?aç, Turkey",14,Point,"[27.679, 39.084, 10]",14
0,3,"13 km ESE of Yenice, Turkey",777953680250,1415321767711,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hj1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hj1&format=geojson,,,,,reviewed,0,138,us,p0006hj1,",usp0006hj1,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 3.0 - 13 km ESE of Yenice, Turkey",15,Point,"[29.047, 39.712, 10]",15
0,2.7,"16 km SE of Keles, Turkey",777890936440,1415321767663,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hh8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hh8&format=geojson,,,,,reviewed,0,112,us,p0006hh8,",usp0006hh8,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 2.7 - 16 km SE of Keles, Turkey",16,Point,"[29.352, 39.794, 10]",16
0,2.6,"16 km WNW of Domaniç, Turkey",777882003080,1415321767657,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0006hh4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0006hh4&format=geojson,,,,,reviewed,0,104,us,p0006hh4,",usp0006hh4,",",us,",",origin,phase-data,",,,0.2,,ml,earthquake,"M 2.6 - 16 km WNW of Domaniç, Turkey",17,Point,"[29.423, 39.841, 5]",17
