,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.2,"9 km E of Bigadiç, Turkey",635377416420,1415321145739,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00045m5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00045m5&format=geojson,,,,,reviewed,0,158,us,p00045m5,",usp00045m5,",",us,",",origin,phase-data,",,,1,,md,earthquake,"M 3.2 - 9 km E of Bigadiç, Turkey",0,Point,"[28.238, 39.378, 10]",0
0,3.8,"9 km SE of Dursunbey, Turkey",635318187320,1415321145648,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00045kd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00045kd&format=geojson,,,,,reviewed,0,222,us,p00045kd,",usp00045kd,",",us,",",origin,phase-data,",,,1.2,,md,earthquake,"M 3.8 - 9 km SE of Dursunbey, Turkey",1,Point,"[28.696, 39.521, 10]",1
0,3.5,"16 km S of Kumba?, Turkey",635206606240,1415321145188,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00045he,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00045he&format=geojson,,,,,reviewed,0,188,us,p00045he,",usp00045he,",",us,",",origin,phase-data,",,,0.7,,md,earthquake,"M 3.5 - 16 km S of Kumba?, Turkey",2,Point,"[27.48, 40.732, 10]",2
0,3,"23 km ENE of Samothráki, Greece",635202001620,1415321144907,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00045h8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00045h8&format=geojson,,,,,reviewed,0,138,us,p00045h8,",usp00045h8,",",us,",",origin,phase-data,",,,1.2,,md,earthquake,"M 3.0 - 23 km ENE of Samothráki, Greece",3,Point,"[25.768, 40.579, 5]",3
0,3.8,"41 km SSE of Sykiá, Greece",634117821200,1415321139682,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004528,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004528&format=geojson,,,,,reviewed,0,222,us,p0004528,",usp0004528,",",us,",",origin,phase-data,",,,1,,mb,earthquake,"M 3.8 - 41 km SSE of Sykiá, Greece",4,Point,"[24.117, 39.688, 36.5]",4
0,3.2,"15 km SE of Sykiá, Greece",634070940350,1415321139470,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000451f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000451f&format=geojson,,,,,reviewed,0,158,us,p000451f,",usp000451f,",",us,",",origin,phase-data,",,,0.8,,md,earthquake,"M 3.2 - 15 km SE of Sykiá, Greece",5,Point,"[24.056, 39.933, 10]",5
0,3.7,"7 km S of Eresós, Greece",633815911010,1415321136210,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00044xv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00044xv&format=geojson,,,,,reviewed,0,211,us,p00044xv,",usp00044xv,",",us,",",origin,phase-data,",,,1,,mb,earthquake,"M 3.7 - 7 km S of Eresós, Greece",6,Point,"[25.929, 39.101, 27.7]",6
0,4.3,"13 km NNW of Míthymna, Greece",633798031860,1415321136192,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00044xk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00044xk&format=geojson,,,,,reviewed,0,284,us,p00044xk,",usp00044xk,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,"M 4.3 - 13 km NNW of Míthymna, Greece",7,Point,"[26.095, 39.475, 14.5]",7
0,2.3,"2 km N of Borino, Bulgaria",633575270040,1415321135927,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00044un,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00044un&format=geojson,,,,,reviewed,0,81,us,p00044un,",usp00044un,",",us,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 2.3 - 2 km N of Borino, Bulgaria",8,Point,"[24.288, 41.709, 10]",8
0,3.2,"33 km NW of Skýros, Greece",633432551170,1415321135777,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00044sp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00044sp&format=geojson,,,,,reviewed,0,158,us,p00044sp,",usp00044sp,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 3.2 - 33 km NW of Skýros, Greece",9,Point,"[24.341, 39.149, 10]",9
0,3.2,"10 km NE of Biga, Turkey",633386993860,1415321135695,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00044rz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00044rz&format=geojson,,,,,reviewed,0,158,us,p00044rz,",usp00044rz,",",us,",",origin,phase-data,",,,0.6,,md,earthquake,"M 3.2 - 10 km NE of Biga, Turkey",10,Point,"[27.344, 40.289, 10]",10
0,3.4,"8 km SE of Dikili, Turkey",633370359470,1415321135691,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00044rx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00044rx&format=geojson,,,,,reviewed,0,178,us,p00044rx,",usp00044rx,",",us,",",origin,phase-data,",,,1.1,,md,earthquake,"M 3.4 - 8 km SE of Dikili, Turkey",11,Point,"[26.955, 39.016, 10]",11
0,3.1,"43 km SSW of Mýrina, Greece",632872462510,1415321133853,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00044h4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00044h4&format=geojson,,,,,reviewed,0,148,us,p00044h4,",usp00044h4,",",us,",",origin,phase-data,",,,1.3,,ml,earthquake,"M 3.1 - 43 km SSW of Mýrina, Greece",12,Point,"[24.844, 39.525, 10]",12
0,2.7,"35 km SSE of Karyes, Greece",632076131710,1415321131768,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000444h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000444h&format=geojson,,,,,reviewed,0,112,us,p000444h,",usp000444h,",",us,",",origin,phase-data,",,,1.4,,ml,earthquake,"M 2.7 - 35 km SSE of Karyes, Greece",13,Point,"[24.42, 39.97, 10]",13
0,3.7,"5 km NE of S?nd?rg?, Turkey",631965855190,1415321131576,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000442v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000442v&format=geojson,,,,,reviewed,0,211,us,p000442v,",usp000442v,",",us,",",origin,phase-data,",,,0.9,,md,earthquake,"M 3.7 - 5 km NE of S?nd?rg?, Turkey",14,Point,"[28.218, 39.28, 10]",14
0,3.7,"11 km ENE of S?nd?rg?, Turkey",631957843870,1415321131570,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000442s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000442s&format=geojson,,,,,reviewed,0,211,us,p000442s,",usp000442s,",",us,",",origin,phase-data,",,,1.1,,md,earthquake,"M 3.7 - 11 km ENE of S?nd?rg?, Turkey",15,Point,"[28.297, 39.279, 10]",15
