,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.4,"33 km NW of Mýrina, Greece",429192689840,1415320417028,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xgt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xgt&format=geojson,,,,,reviewed,0,178,us,p0001xgt,",usp0001xgt,",",us,",",origin,phase-data,",,,1.3,,ml,earthquake,"M 3.4 - 33 km NW of Mýrina, Greece",34,Point,"[24.737, 40.049, 10]",34
0,3.3,"28 km NNW of Mýrina, Greece",429189250820,1415320417023,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xgr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xgr&format=geojson,,,,,reviewed,0,168,us,p0001xgr,",usp0001xgr,",",us,",",origin,phase-data,",,,1.2,,ml,earthquake,"M 3.3 - 28 km NNW of Mýrina, Greece",35,Point,"[24.971, 40.126, 10]",35
0,3.6,"37 km NNW of Mýrina, Greece",429181533470,1415320417004,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xgm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xgm&format=geojson,,,,,reviewed,0,199,us,p0001xgm,",usp0001xgm,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 3.6 - 37 km NNW of Mýrina, Greece",36,Point,"[24.872, 40.178, 10]",36
0,4.2,"33 km NW of Mýrina, Greece",429178177410,1415320416984,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xgj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xgj&format=geojson,,,,,reviewed,0,271,us,p0001xgj,",usp0001xgj,",",us,",",origin,phase-data,",,,1.3,,mb,earthquake,"M 4.2 - 33 km NW of Mýrina, Greece",37,Point,"[24.751, 40.062, 3.1]",37
0,3.6,"44 km E of Karyes, Greece",429161476420,1415320416891,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xga,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xga&format=geojson,,,,,reviewed,0,199,us,p0001xga,",usp0001xga,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 3.6 - 44 km E of Karyes, Greece",38,Point,"[24.766, 40.215, 10]",38
0,3.5,"19 km NNW of Mýrina, Greece",429161359510,1415320416889,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xg9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xg9&format=geojson,,,,,reviewed,0,188,us,p0001xg9,",usp0001xg9,",",us,",",origin,phase-data,",,,1.6,,ml,earthquake,"M 3.5 - 19 km NNW of Mýrina, Greece",39,Point,"[25.005, 40.047, 10]",39
0,3.5,"34 km NNW of Mýrina, Greece",429158497910,1415320416885,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xg8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xg8&format=geojson,,,,,reviewed,0,188,us,p0001xg8,",usp0001xg8,",",us,",",origin,phase-data,",,,1,,mb,earthquake,"M 3.5 - 34 km NNW of Mýrina, Greece",40,Point,"[24.895, 40.153, 8.8]",40
0,3.9,"34 km NW of Mýrina, Greece",429155802140,1415320416853,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xg5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xg5&format=geojson,,,,,reviewed,0,234,us,p0001xg5,",usp0001xg5,",",us,",",origin,phase-data,",,,1,,mb,earthquake,"M 3.9 - 34 km NW of Mýrina, Greece",41,Point,"[24.734, 40.062, 10]",41
0,3.4,"32 km NNW of Mýrina, Greece",429151011020,1415320416850,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xg4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xg4&format=geojson,,,,,reviewed,0,178,us,p0001xg4,",usp0001xg4,",",us,",",origin,phase-data,",,,1.1,,ml,earthquake,"M 3.4 - 32 km NNW of Mýrina, Greece",42,Point,"[24.898, 40.142, 10]",42
0,3.5,"38 km N of Mýrina, Greece",429139413410,1415320416826,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xfz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xfz&format=geojson,,,,,reviewed,0,188,us,p0001xfz,",usp0001xfz,",",us,",",origin,phase-data,",,,1.3,,ml,earthquake,"M 3.5 - 38 km N of Mýrina, Greece",43,Point,"[25.048, 40.222, 10]",43
0,3.6,"35 km NNW of Mýrina, Greece",429118835410,1415320416773,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xfs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xfs&format=geojson,,,,,reviewed,0,199,us,p0001xfs,",usp0001xfs,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 3.6 - 35 km NNW of Mýrina, Greece",44,Point,"[24.875, 40.157, 10]",44
0,3.5,"25 km ESE of Sykiá, Greece",429114072090,1415320416764,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xfp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xfp&format=geojson,,,,,reviewed,0,188,us,p0001xfp,",usp0001xfp,",",us,",",origin,phase-data,",,,1.8,,ml,earthquake,"M 3.5 - 25 km ESE of Sykiá, Greece",45,Point,"[24.2, 39.923, 10]",45
0,3.5,"33 km SE of Karyes, Greece",429104943780,1415320416749,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xfg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xfg&format=geojson,,,,,reviewed,0,188,us,p0001xfg,",usp0001xfg,",",us,",",origin,phase-data,",,,1.1,,ml,earthquake,"M 3.5 - 33 km SE of Karyes, Greece",46,Point,"[24.471, 40.014, 8]",46
0,3.7,"38 km NW of Mýrina, Greece",429101053940,1415320416745,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xff,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xff&format=geojson,,,,,reviewed,0,211,us,p0001xff,",usp0001xff,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 3.7 - 38 km NW of Mýrina, Greece",47,Point,"[24.798, 40.157, 10]",47
0,3.5,"34 km NW of Mýrina, Greece",429100750220,1415320416736,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xfd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xfd&format=geojson,,,,,reviewed,0,188,us,p0001xfd,",usp0001xfd,",",us,",",origin,phase-data,",,,0.8,,mb,earthquake,"M 3.5 - 34 km NW of Mýrina, Greece",48,Point,"[24.806, 40.118, 10]",48
0,3.5,"32 km N of Mýrina, Greece",429097257680,1415320416725,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xf9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xf9&format=geojson,,,,,reviewed,0,188,us,p0001xf9,",usp0001xf9,",",us,",",origin,phase-data,",,,1.6,,ml,earthquake,"M 3.5 - 32 km N of Mýrina, Greece",49,Point,"[25.008, 40.164, 10]",49
0,3.6,"36 km NW of Mýrina, Greece",429097157800,1415320416704,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xf7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xf7&format=geojson,,,,,reviewed,0,199,us,p0001xf7,",usp0001xf7,",",us,",",origin,phase-data,",,,1.5,,ml,earthquake,"M 3.6 - 36 km NW of Mýrina, Greece",50,Point,"[24.737, 40.093, 10]",50
0,3.8,"41 km WNW of Mýrina, Greece",429088414470,1415320416696,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xf4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xf4&format=geojson,,,,,reviewed,0,222,us,p0001xf4,",usp0001xf4,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 3.8 - 41 km WNW of Mýrina, Greece",51,Point,"[24.59, 39.949, 10]",51
0,3.6,"34 km NW of Mýrina, Greece",429087936050,1415320416692,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xf3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xf3&format=geojson,,,,,reviewed,0,199,us,p0001xf3,",usp0001xf3,",",us,",",origin,phase-data,",,,1.2,,ml,earthquake,"M 3.6 - 34 km NW of Mýrina, Greece",52,Point,"[24.832, 40.13, 10]",52
0,3.6,"32 km NW of Mýrina, Greece",429083754910,1415320416677,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xf0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xf0&format=geojson,,,,,reviewed,0,199,us,p0001xf0,",usp0001xf0,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 3.6 - 32 km NW of Mýrina, Greece",53,Point,"[24.829, 40.106, 10.6]",53
0,3.4,"42 km N of Mýrina, Greece",429082163230,1415320416675,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xez,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xez&format=geojson,,,,,reviewed,0,178,us,p0001xez,",usp0001xez,",",us,",",origin,phase-data,",,,1.5,,ml,earthquake,"M 3.4 - 42 km N of Mýrina, Greece",54,Point,"[24.99, 40.251, 10]",54
0,3.9,"36 km NW of Mýrina, Greece",429074128430,1415320416644,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xeu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xeu&format=geojson,,,,,reviewed,0,234,us,p0001xeu,",usp0001xeu,",",us,",",origin,phase-data,",,,0.9,,mb,earthquake,"M 3.9 - 36 km NW of Mýrina, Greece",55,Point,"[24.775, 40.12, 10]",55
0,4,"37 km NNW of Mýrina, Greece",429073463290,1415320416638,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xet,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xet&format=geojson,,,,,reviewed,0,246,us,p0001xet,",usp0001xet,",",us,",",origin,phase-data,",,,0.8,,mb,earthquake,"M 4.0 - 37 km NNW of Mýrina, Greece",56,Point,"[24.826, 40.154, 11.5]",56
0,3.4,"29 km SE of Sykiá, Greece",429073319120,1415320416631,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xer,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xer&format=geojson,,,,,reviewed,0,178,us,p0001xer,",usp0001xer,",",us,",",origin,phase-data,",,,1.2,,ml,earthquake,"M 3.4 - 29 km SE of Sykiá, Greece",57,Point,"[24.216, 39.878, 10]",57
0,3.4,"35 km N of Mýrina, Greece",429070956230,1415320416620,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xep,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xep&format=geojson,,,,,reviewed,0,178,us,p0001xep,",usp0001xep,",",us,",",origin,phase-data,",,,1.4,,ml,earthquake,"M 3.4 - 35 km N of Mýrina, Greece",58,Point,"[25.081, 40.191, 10]",58
0,4.2,"35 km NW of Mýrina, Greece",429068651660,1415320416583,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xek,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xek&format=geojson,,,,,reviewed,0,271,us,p0001xek,",usp0001xek,",",us,",",origin,phase-data,",,,0.9,,mb,earthquake,"M 4.2 - 35 km NW of Mýrina, Greece",59,Point,"[24.785, 40.112, 10]",59
0,3.4,"40 km WNW of Mýrina, Greece",429065498010,1415320416571,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xef,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xef&format=geojson,,,,,reviewed,0,178,us,p0001xef,",usp0001xef,",",us,",",origin,phase-data,",,,1.2,,ml,earthquake,"M 3.4 - 40 km WNW of Mýrina, Greece",60,Point,"[24.672, 40.075, 10]",60
0,3.3,"29 km NNE of Mýrina, Greece",429064422620,1415320416567,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001xee,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001xee&format=geojson,,,,,reviewed,0,168,us,p0001xee,",usp0001xee,",",us,",",origin,phase-data,",,,1.6,,ml,earthquake,"M 3.3 - 29 km NNE of Mýrina, Greece",61,Point,"[25.159, 40.132, 10]",61
