,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.2,"5 km SE of Kullar, Turkey",825632526280,1415321999770,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e6c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e6c&format=geojson,,,,,reviewed,0,158,us,p0007e6c,",usp0007e6c,",",us,",",origin,phase-data,",,,0.5,,md,earthquake,"M 3.2 - 5 km SE of Kullar, Turkey",0,Point,"[30.039, 40.692, 10]",0
0,2.8,"7 km SW of S?nd?rg?, Turkey",825625122310,1415321999763,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e68,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e68&format=geojson,,,,,reviewed,0,121,us,p0007e68,",usp0007e68,",",us,",",origin,phase-data,",,,0.6,,md,earthquake,"M 2.8 - 7 km SW of S?nd?rg?, Turkey",1,Point,"[28.112, 39.202, 5]",1
0,2.6,"4 km ESE of Yuvac?k, Turkey",825619893350,1415321999736,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e62,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e62&format=geojson,,,,,reviewed,0,104,us,p0007e62,",usp0007e62,",",us,",",origin,phase-data,",,,0.1,,md,earthquake,"M 2.6 - 4 km ESE of Yuvac?k, Turkey",2,Point,"[30.018, 40.672, 5]",2
0,3.2,"6 km SE of Köseköy, Turkey",825617489170,1415321999727,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e5z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e5z&format=geojson,,,,,reviewed,0,158,us,p0007e5z,",usp0007e5z,",",us,",",origin,phase-data,",,,0.4,,md,earthquake,"M 3.2 - 6 km SE of Köseköy, Turkey",3,Point,"[30.057, 40.699, 10]",3
0,2.8,"4 km WSW of S?nd?rg?, Turkey",825609748900,1415321999705,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e5v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e5v&format=geojson,,,,,reviewed,0,121,us,p0007e5v,",usp0007e5v,",",us,",",origin,phase-data,",,,1.1,,md,earthquake,"M 2.8 - 4 km WSW of S?nd?rg?, Turkey",4,Point,"[28.132, 39.219, 10]",4
0,2.8,"6 km SE of S?nd?rg?, Turkey",825587990000,1415321999654,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e5d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e5d&format=geojson,,,,,reviewed,0,121,us,p0007e5d,",usp0007e5d,",",us,",",origin,phase-data,",,,0.5,,md,earthquake,"M 2.8 - 6 km SE of S?nd?rg?, Turkey",5,Point,"[28.225, 39.196, 5]",5
0,2.7,"4 km SE of S?nd?rg?, Turkey",825587222450,1415321999653,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e5c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e5c&format=geojson,,,,,reviewed,0,112,us,p0007e5c,",usp0007e5c,",",us,",",origin,phase-data,",,,0.9,,md,earthquake,"M 2.7 - 4 km SE of S?nd?rg?, Turkey",6,Point,"[28.213, 39.208, 10]",6
0,3.1,"9 km ESE of S?nd?rg?, Turkey",825566416080,1415321999591,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e4r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e4r&format=geojson,,,,,reviewed,0,148,us,p0007e4r,",usp0007e4r,",",us,",",origin,phase-data,",,,0.9,,md,earthquake,"M 3.1 - 9 km ESE of S?nd?rg?, Turkey",7,Point,"[28.273, 39.196, 5]",7
0,3,"21 km SE of Emet, Turkey",825541559690,1415321999542,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e45,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e45&format=geojson,,,,,reviewed,0,138,us,p0007e45,",usp0007e45,",",us,",",origin,phase-data,",,,0.9,,md,earthquake,"M 3.0 - 21 km SE of Emet, Turkey",8,Point,"[29.433, 39.203, 10]",8
0,2.8,"4 km WNW of S?nd?rg?, Turkey",825501892870,1415321999440,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e39,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e39&format=geojson,,,,,reviewed,0,121,us,p0007e39,",usp0007e39,",",us,",",origin,phase-data,",,,1.1,,md,earthquake,"M 2.8 - 4 km WNW of S?nd?rg?, Turkey",9,Point,"[28.125, 39.252, 10]",9
0,2.9,"8 km SSW of S?nd?rg?, Turkey",825493897820,1415321999354,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e31,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e31&format=geojson,,,,,reviewed,0,129,us,p0007e31,",usp0007e31,",",us,",",origin,phase-data,",,,0.3,,md,earthquake,"M 2.9 - 8 km SSW of S?nd?rg?, Turkey",10,Point,"[28.159, 39.17, 5]",10
0,3,"9 km SW of Sava?tepe, Turkey",825485994200,1415321999319,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e2v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e2v&format=geojson,,,,,reviewed,0,138,us,p0007e2v,",usp0007e2v,",",us,",",origin,phase-data,",,,0.2,,md,earthquake,"M 3.0 - 9 km SW of Sava?tepe, Turkey",11,Point,"[27.573, 39.332, 5]",11
0,3,"23 km NNW of Simav, Turkey",825442365000,1415321999186,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007e1r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007e1r&format=geojson,,,,,reviewed,0,138,us,p0007e1r,",usp0007e1r,",",us,",",origin,phase-data,",,,0.5,,md,earthquake,"M 3.0 - 23 km NNW of Simav, Turkey",12,Point,"[28.858, 39.275, 10]",12
0,3.2,"7 km W of Míthymna, Greece",825351404920,1415321998995,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007dzm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007dzm&format=geojson,,,,,reviewed,0,158,us,p0007dzm,",usp0007dzm,",",us,",",origin,phase-data,",,,1,,md,earthquake,"M 3.2 - 7 km W of Míthymna, Greece",13,Point,"[26.091, 39.359, 10]",13
0,2.8,"4 km S of Kocadere, Turkey",825316305860,1415321998752,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007dyf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007dyf&format=geojson,,,,,reviewed,0,121,us,p0007dyf,",usp0007dyf,",",us,",",origin,phase-data,",,,0.7,,md,earthquake,"M 2.8 - 4 km S of Kocadere, Turkey",14,Point,"[29.039, 40.588, 10]",14
0,2.6,"7 km S of Orhangazi, Turkey",825272263040,1415321998648,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0007dxd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0007dxd&format=geojson,,,,,reviewed,0,104,us,p0007dxd,",usp0007dxd,",",us,",",origin,phase-data,",,,1.1,,md,earthquake,"M 2.6 - 7 km S of Orhangazi, Turkey",15,Point,"[29.3, 40.422, 10]",15
