time,mag_max,event_count,mag_mean,mag_sum,longitude_mean,latitude_mean,depth_mean,time_diff_float_mean,time_diff_float_std,depth_std,latitude_std,longitude_std,mag_scatter,weight_richter,weight_Mw
13/10/1992,2.8,2,2.7,5.4,24.1225,40.053,10,6754200,9499272.498,3.680065,0.1668772,0.026162951,0.141421356,1.00E-06,1
17/10/1992,2.2,1,2.2,2.2,24.06,40.63,10,348240,6597724.005,3.680065,0.491058463,0.091434346,0.163178488,1.00E-06,1
26/10/1992,2.8,2,2.65,5.3,24.3225,40.685,10,67440,69239.89601,3.680065,1.220466304,0.238294985,0.212132034,1.00E-06,1
09/11/1992,2.9,1,2.9,2.9,33.232,39.803,10,2716020,1328620.272,1.360827635,0.502630909,2.168985287,0.480045539,1.00E-06,1
14/11/1992,2.8,2,2.75,5.5,28.129,40.1255,10,31050,13703.72942,3.680065,1.416334883,0.787716954,0.070710678,1.00E-06,1
21/11/1992,2.7,2,2.65,5.3,29.4085,40.8465,10,29550,19049.45669,3.680065,0.382544769,0.972271824,0.070710678,1.00E-06,1
27/11/1992,2.9,2,2.9,5.8,27.6245,39.0725,10,48360,58718.14711,3.680065,0.036062446,0.033234019,0,1.00E-06,1
28/11/1992,2.8,1,2.8,2.8,27.483,40.632,10,62160,55394.21392,3.680065,0.409326854,0.310099165,0.050917508,1.00E-06,1
29/11/1992,2.9,1,2.9,2.9,27.64,39.459,10,99840,52070.28074,3.680065,0.782591263,0.586964312,0.101835015,1.00E-06,1
13/12/1992,2.7,2,2.65,5.3,28.1255,40.831,7.5,33090,806.1017306,3.535533906,0.024041631,0.690843325,0.070710678,1.00E-06,1
02/01/1993,2.7,2,2.7,5.4,28.3685,40.1145,10,-1205850,1706941.628,3.680065,1.474317639,0.958129689,0,1.00E-06,1
10/01/1993,2.9,6,2.683333333,16.1,27.52416667,39.98766667,8.333333333,-3771400,9254851.403,2.581988897,0.821334443,1.721117941,0.213697606,1.00E-06,1
12/01/1993,2.9,2,2.8,5.6,28.6145,40.787,10,-13913940,19693828.95,3.680065,0.422849855,1.327239428,0.141421356,1.00E-06,1
21/01/1993,2.8,3,2.766666667,8.3,27.59033333,39.139,10,117520,195696.2555,3.680065,0.023515952,0.054601587,0.057735027,1.00E-06,1
26/01/1993,2.9,2,2.8,5.6,28.24,39.783,21.5,47040,36571.56272,16.26345597,0.933380951,0.864084487,0.141421356,1.00E-06,1
28/01/1993,2.9,3,2.8,8.4,28.016,39.841,8.333333333,33020,42548.51819,2.886751346,1.090449907,0.6149439,0.1,1.00E-06,1
29/01/1993,2.9,2,2.8,5.6,28.2225,39.2075,10,48030,31353.11468,3.680065,0.147785317,0.765796644,0.141421356,1.00E-06,1
30/01/1993,2.7,2,2.65,5.3,27.658,39.062,10,35220,40474.79216,3.680065,0.062225397,0.134350288,0.070710678,1.00E-06,1
06/02/1993,2.8,2,2.75,5.5,28.2515,39.946,10,-4925580,6987714.064,3.680065,1.042275395,1.167433296,0.070710678,1.00E-06,1
12/02/1993,2.6,1,2.6,2.6,28.742,40.395,10,2682960,5308169.52,2.240495817,0.653138777,1.348858068,0.200986784,1.00E-06,1
15/02/1993,2.8,6,2.65,15.9,28.37933333,39.3025,9.166666667,18840,29520.7317,2.041241452,0.41435673,0.911170822,0.104880885,1.00E-06,1
16/02/1993,2.8,2,2.55,5.1,25.709,40.8415,7.5,36210,46626.62115,3.535533906,0.76013979,1.950200503,0.353553391,1.00E-06,1
17/02/1993,2.9,3,2.766666667,8.3,27.80666667,39.196,8.333333333,29000,27242.66507,2.886751346,0.161873407,0.260784074,0.115470054,1.00E-06,1
18/02/1993,2.6,1,2.6,2.6,27.609,39.125,10,78960,22900.19238,2.812682067,0.440992915,0.644350855,0.14529453,1.00E-06,1
21/02/1993,2.9,4,2.775,11.1,28.05225,39.06475,10,13755,11490.41775,3.680065,0.036854443,0.878016467,0.125830574,1.00E-06,1
25/02/1993,2.9,2,2.6,5.2,26.5555,39.611,10,37830,17691.81167,3.680065,0.694378859,3.513613596,0.424264069,1.00E-06,1
26/02/1993,2.7,2,2.65,5.3,27.3835,40.595,10,66480,424.2640687,3.680065,0.004242641,0.028991378,0.070710678,1.00E-06,1
27/02/1993,2.7,1,2.7,2.7,27.839,39.002,10,9060,16115.8149,1.405262219,0.189248823,0.749481573,0.19974454,1.00E-06,1
02/03/1993,2.7,1,2.7,2.7,27.652,39.085,10,2406180,798375.5551,0.936841479,0.373320535,1.287777041,0.293178486,1.00E-06,1
04/03/1993,2.8,4,2.725,10.9,28.31825,39.77475,10,597015,1158167.915,3.680065,0.691049624,0.83978663,0.095742711,1.00E-06,1
11/03/1993,2.9,9,2.755555556,24.8,28.45166667,39.28666667,9.444444444,266680,784380.2857,1.666666667,0.235171746,1.802533634,0.072648316,1.00E-06,1
12/03/1993,2.8,6,2.683333333,16.1,27.95166667,39.60633333,8.333333333,403140,966612.7522,2.581988897,0.599218714,0.832099674,0.075277265,1.00E-06,1
13/03/1993,2.8,3,2.733333333,8.2,27.978,39.76566667,8.333333333,-7642840,13251350.81,2.886751346,1.199748863,0.430498548,0.115470054,1.00E-06,1
16/03/1993,2.8,4,2.7,10.8,27.88425,39.41125,10,11895,16360.19865,3.680065,0.53283667,0.950786473,0.081649658,1.00E-06,1
17/03/1993,2.8,6,2.633333333,15.8,28.62633333,39.65433333,10,18050,17480.43821,3.680065,0.813875584,1.236510682,0.103279556,1.00E-06,1
20/03/1993,2.8,3,2.633333333,7.9,27.896,39.79366667,10,32580,36341.03466,3.680065,0.595114555,0.158034806,0.2081666,1.00E-06,1
21/03/1993,2.8,1,2.8,2.8,28.042,40.432,10,114300,57235.10098,3.680065,0.490788238,0.445946304,0.162347959,1.00E-06,1
23/03/1993,2.8,2,2.75,5.5,28.6665,40.3395,10,70440,99023.23364,3.680065,0.282135606,1.021769299,0.070710678,1.00E-06,1
24/03/1993,2.8,2,2.75,5.5,28.804,39.7645,10,60750,65803.35706,3.680065,0.840749963,1.029547473,0.070710678,1.00E-06,1
25/03/1993,2.6,1,2.6,2.6,29.414,40.302,33,22740,51305.81665,3.680065,0.440150808,0.541542811,0.188107862,1.00E-06,1
28/03/1993,2.7,1,2.7,2.7,27.852,39.217,10,133680,24678.02666,10.84230398,0.198225601,0.40776491,0.306412939,1.00E-06,1
29/03/1993,2.8,1,2.8,2.8,27.405,39.15,10,61200,21227.34557,5.421151989,0.283314117,0.367931228,0.188561808,1.00E-06,1
30/03/1993,2.7,2,2.65,5.3,27.363,39.4445,10,34470,17776.66448,3.680065,0.368402633,0.328097546,0.070710678,1.00E-06,1
03/04/1993,2.8,2,2.7,5.4,28.708,39.7235,10,1355430,1914491.61,3.680065,0.446184379,0.872569768,0.141421356,1.00E-06,1
04/04/1993,2.8,2,2.75,5.5,28.236,39.2075,10,1334160,1876265.417,3.680065,0.02192031,1.257235857,0.070710678,1.00E-06,1
05/04/1993,2.9,6,2.8,16.8,27.76333333,39.208,9.166666667,447520,1069727.72,2.041241452,0.105555673,0.217618627,0.063245553,1.00E-06,1
11/04/1993,2.8,6,2.716666667,16.3,28.20366667,39.4475,10,448120,1083081.496,3.680065,0.454545377,0.992008401,0.075277265,1.00E-06,1
12/04/1993,2.7,4,2.7,10.8,27.62775,39.18025,10,677145,1323487.911,3.680065,0.122915621,0.225143473,0,1.00E-06,1
13/04/1993,2.8,5,2.72,13.6,28.0652,39.4116,9,-4060788,9093482.101,2.236067977,0.552853778,0.568028784,0.083666003,1.00E-06,1
14/04/1993,2.8,2,2.7,5.4,28.2845,39.7205,10,41760,54730.06486,3.680065,0.812465692,1.240972401,0.141421356,1.00E-06,1
16/04/1993,2.8,2,2.75,5.5,28.2735,40.1365,10,32940,42850.67094,3.680065,1.354109486,1.281984594,0.070710678,1.00E-06,1
20/04/1993,2.7,2,2.6,5.2,28.305,39.978,10,51240,19516.14716,3.680065,1.19501046,1.033790114,0.141421356,1.00E-06,1
21/04/1993,2.9,3,2.733333333,8.2,29.08733333,39.44633333,10,17760,26243.46776,3.680065,0.306100201,1.374541863,0.152752523,1.00E-06,1
22/04/1993,2.7,5,2.64,13.2,29.016,39.379,9,20040,34239.63493,2.236067977,0.136757084,0.969323475,0.054772256,1.00E-06,1
25/04/1993,2.6,1,2.6,2.6,29.649,39.352,10,81480,55412.48165,3.680065,0.99701081,1.452401949,0.382420904,1.00E-06,1
26/04/1993,2.8,4,2.75,11,28.663,39.8595,10,21525,29154.13007,3.680065,0.893056363,0.802575438,0.057735027,1.00E-06,1
02/05/1993,2.8,4,2.7,10.8,28.013,39.88725,10,645495,1262937.064,3.680065,0.913929747,0.824658717,0.115470054,1.00E-06,1
03/05/1993,2.7,4,2.65,10.6,28.426,39.71275,10,637935,1254357.884,3.680065,0.617018841,0.921472373,0.1,1.00E-06,1
04/05/1993,2.7,2,2.7,5.4,28.662,40.181,10,1296180,1831547.985,3.680065,1.370372942,0.202232539,0,1.00E-06,1
05/05/1993,2.8,9,2.722222222,24.5,28.19133333,39.60133333,10,290240,850779.2198,3.680065,0.690630147,0.709512156,0.097182532,1.00E-06,1
10/05/1993,2.8,3,2.8,8.4,29.25866667,39.83633333,8.333333333,855960,1463508.263,2.886751346,0.787840297,1.431341096,0,1.00E-06,1
11/05/1993,2.8,5,2.7,13.5,27.8886,39.5466,10,516804,1140221.803,3.680065,0.88162906,0.552865987,0.070710678,1.00E-06,1
13/05/1993,3.1,8,2.8375,22.7,28.046875,39.905625,10,-2224200,6320839.159,3.680065,0.918055389,0.518949609,0.118773494,1.00E-05,2
14/05/1993,2.8,2,2.75,5.5,28.277,40.36,10,22920,1781.909089,3.680065,1.183696752,0.683065151,0.070710678,1.00E-06,1
15/05/1993,2.9,3,2.833333333,8.5,28.81366667,39.50466667,12.9,39520,48821.87624,5.022947342,0.193582885,1.464863247,0.057735027,1.00E-06,1
16/05/1993,2.8,4,2.775,11.1,27.699,39.11825,10,13245,15464.90543,3.680065,0.094890727,0.038704005,0.05,1.00E-06,1
23/05/1993,2.8,7,2.7,18.9,28.16114286,39.62357143,10,5897.142857,12074.10689,3.680065,0.647497968,0.876664974,0.057735027,1.00E-06,1
24/05/1993,2.9,12,2.716666667,32.6,28.33466667,39.82291667,10,8755,18941.39118,3.680065,0.85396609,0.947884662,0.10298573,1.00E-06,1
26/05/1993,2.9,9,2.722222222,24.5,28.458,39.60444444,10,10146.66667,15796.57241,3.680065,0.716567532,1.035140812,0.083333333,1.00E-06,1
29/05/1993,2.8,8,2.725,21.8,28.436375,39.348375,10,11812.5,17092.56793,3.680065,0.249559004,0.914799266,0.070710678,1.00E-06,1
31/05/1993,2.7,1,2.7,2.7,28.234,39.371,10,42420,535028.741,1.505908692,0.330011445,0.469960565,0.276500968,1.00E-06,1
02/06/1993,2.9,6,2.8,16.8,27.512,39.51583333,10,450200,1068559.615,3.680065,0.43237133,1.254136516,0.089442719,1.00E-06,1
08/06/1993,2.5,1,2.5,2.5,35.122,40.528,10,10354320,941525.3596,1.811190141,0.669203654,1.904371527,0.207112569,1.00E-06,1
14/06/1993,5,13,2.946153846,38.3,28.95215385,39.60984615,10.85384615,6923.076923,8590.501911,4.784805009,0.713016695,3.039382554,0.676529606,0.0001,4
15/06/1993,2.8,3,2.766666667,8.3,28.87966667,39.67533333,10,15720,13079.86238,3.680065,0.531151893,1.091323203,0.057735027,1.00E-06,1
18/06/1993,2.9,3,2.766666667,8.3,28.278,39.297,10,20380,22700.41409,3.680065,0.179919426,1.076020911,0.115470054,1.00E-06,1
20/06/1993,2.8,3,2.666666667,8,26.46633333,39.89533333,10,21500,21780.11019,3.680065,1.240126741,2.094512195,0.152752523,1.00E-06,1
23/06/1993,2.8,5,2.76,13.8,27.6072,39.2054,10,15372,21344.67428,3.680065,0.100808234,0.039391623,0.054772256,1.00E-06,1
24/06/1993,2.8,5,2.78,13.9,28.2332,39.2956,10,22272,23783.07213,3.680065,0.256759226,0.902727921,0.04472136,1.00E-06,1
25/06/1993,2.8,5,2.8,14,28.1404,39.3956,10,12228,9514.248262,3.680065,0.553233495,1.042797104,0,1.00E-06,1
28/06/1993,2.9,5,2.82,14.1,28.0288,39.2924,10,19548,32831.00547,3.680065,0.255567604,0.81033308,0.04472136,1.00E-06,1
29/06/1993,2.8,6,2.716666667,16.3,28.79983333,39.53083333,10,16730,24520.91923,3.680065,0.353585303,0.992001092,0.075277265,1.00E-06,1
30/06/1993,2.8,5,2.76,13.8,27.6344,39.1764,10,12132,20105.25603,3.680065,0.087119458,0.070966894,0.054772256,1.00E-06,1
02/07/1993,2.8,4,2.7,10.8,27.56825,39.096,21.5,641700,1267816.007,13.27905619,0.037469988,0.042460766,0.081649658,1.00E-06,1
03/07/1993,2.8,1,2.8,2.8,28.309,39.489,10,5275500,1269998.099,6.639528096,0.505226237,0.208947979,0.088696184,1.00E-06,1
04/07/1993,2.9,4,2.775,11.1,27.93825,39.96025,10,643425,1272180.191,3.680065,0.972982485,0.375435192,0.095742711,1.00E-06,1
07/07/1993,2.9,3,2.766666667,8.3,27.738,39.15966667,10,847860,1461264.157,3.680065,0.075975873,0.124108823,0.115470054,1.00E-06,1
09/07/1993,2.7,8,2.6625,21.3,28.76125,39.587875,10,320557.5,897025.8658,3.680065,0.362309827,0.935309842,0.074402381,1.00E-06,1
13/07/1993,2.9,14,2.714285714,38,28.24335714,39.88492857,9.642857143,-907915.7143,3413086.481,1.33630621,0.676447902,0.988678653,0.094926229,1.00E-06,1
24/07/1993,2.8,1,2.8,2.8,28.682,40.491,5,59700,25916.25488,3.680065,0.422897554,0.614545405,0.120254324,1.00E-06,1
25/07/1993,2.8,5,2.66,13.3,28.7826,39.5508,10,17808,25729.13757,3.680065,0.445217026,0.881667341,0.114017543,1.00E-06,1
26/07/1993,2.8,8,2.7125,21.7,28.173375,39.661,10,9217.5,18271.32472,3.680065,0.820882452,0.802804715,0.064086994,1.00E-06,1
27/07/1993,2.8,8,2.75,22,28.348125,39.413125,10,11775,24772.17967,3.680065,0.468375441,1.437024151,0.053452248,1.00E-06,1
30/07/1993,2.8,9,2.677777778,24.1,28.81866667,39.59577778,10,6200,11587.65291,3.680065,0.73367564,2.698000556,0.109290642,1.00E-06,1
01/08/1993,2.9,3,2.8,8.4,28.17033333,39.08166667,10,897440,1533800.276,3.680065,0.034078341,1.001576923,0.1,1.00E-06,1
02/08/1993,2.8,2,2.75,5.5,27.59,39.105,10,1338480,1884241.582,3.680065,0.011313708,0.011313708,0.070710678,1.00E-06,1
03/08/1993,2.2,1,2.2,2.2,24.544,41.073,10,2719260,1595505.535,3.680065,0.342275952,0.294090122,0.121957879,1.00E-06,1
04/08/1993,2.9,4,2.75,11,28.0815,39.5245,10,670710,1306769.489,3.680065,0.673238195,0.576866536,0.173205081,1.00E-06,1
08/08/1993,2.9,10,2.74,27.4,28.3525,39.2764,10,532920,1663306.562,3.680065,0.33878515,2.688419372,0.096609178,1.00E-06,1
09/08/1993,2.9,8,2.75,22,28.31275,39.56275,9.375,334747.5,936969.5986,1.767766953,0.737703725,1.011327805,0.075592895,1.00E-06,1
10/08/1993,2.9,10,2.79,27.9,28.4876,39.6979,10,265272,830897.5089,3.680065,0.62217994,0.958616851,0.073786479,1.00E-06,1
11/08/1993,2.8,8,2.7125,21.7,28.211875,39.523,10,335947.5,940143.2149,3.680065,0.696370386,0.89681252,0.064086994,1.00E-06,1
14/08/1993,2.8,5,2.66,13.3,29.523,39.7944,9,14508,14200.07465,2.236067977,0.362066707,0.317267238,0.089442719,1.00E-06,1
15/08/1993,2.7,6,2.65,15.9,29.267,39.55866667,9.166666667,12540,21312.4527,2.041241452,0.195840411,0.827520634,0.054772256,1.00E-06,1
17/08/1993,2.9,8,2.7125,21.7,27.6805,39.635125,9.375,8272.5,11512.87447,1.767766953,0.604479573,1.813440613,0.083452296,1.00E-06,1
20/08/1993,2.8,10,2.64,26.4,28.242,39.6122,9.5,6036,7283.306941,1.58113883,0.625287276,0.836230032,0.126491106,1.00E-06,1
21/08/1993,2.8,13,2.607692308,33.9,28.49246154,39.655,9.615384615,6761.538462,12037.00257,1.386750491,0.603122016,1.546448222,0.16563785,1.00E-06,1
23/08/1993,2.8,13,2.646153846,34.4,28.17761538,39.72392308,9.230769231,8298.461538,19149.98775,1.87766904,0.813415275,1.47716178,0.133012434,1.00E-06,1
25/08/1993,2.8,13,2.669230769,34.7,28.69107692,39.57769231,8.461538462,7966.153846,15745.6309,2.401922307,0.447819045,0.877478629,0.103155347,1.00E-06,1
27/08/1993,2.8,7,2.728571429,19.1,28.33657143,39.673,10,11245.71429,14330.74417,3.680065,0.865081114,1.159610977,0.075592895,1.00E-06,1
29/08/1993,2.8,8,2.725,21.8,28.334,39.26125,8.75,13102.5,22668.11338,2.314550249,0.261585687,0.992880082,0.070710678,1.00E-06,1
30/08/1993,2.7,3,2.6,7.8,29.2,39.849,10,20040,14075.85166,3.680065,0.31307028,0.342982507,0.1,1.00E-06,1
08/09/1993,2.8,11,2.690909091,29.6,28.49845455,39.619,9.090909091,241690.9091,790220.8484,2.022599587,0.669989403,1.045857386,0.094387981,1.00E-06,1
11/09/1993,2.8,7,2.728571429,19.1,28.41885714,39.68628571,9.285714286,381900,1004567.665,1.889822365,0.73515094,1.001267102,0.048795004,1.00E-06,1
17/09/1993,2.8,5,2.76,13.8,28.3606,40.132,9,12648,12974.94971,2.236067977,0.869733005,1.011811643,0.089442719,1.00E-06,1
18/09/1993,2.8,1,2.8,2.8,25.874,40.373,33,25980,22065.94489,2.33790908,0.735314006,1.237008511,0.08970813,1.00E-06,1
19/09/1993,2.9,7,2.814285714,19.7,27.78271429,39.85314286,8.571428571,24428.57143,31156.94007,2.439750182,0.600895007,1.462205379,0.089973541,1.00E-06,1
21/09/1993,2.9,1,2.9,2.9,29.107,40.658,10,60540,17182.64604,3.680065,0.845106835,1.249042407,0.154376681,1.00E-06,1
23/09/1993,2.8,5,2.72,13.6,28.7462,39.995,10,22884,25034.62163,3.680065,0.625132786,0.784006186,0.083666003,1.00E-06,1
26/09/1993,2.8,5,2.74,13.7,28.7646,39.4636,10,17784,31967.85698,3.680065,0.326738121,1.053450189,0.054772256,1.00E-06,1
27/09/1993,2.9,9,2.766666667,24.9,28.26355556,40.094,9.444444444,9786.666667,19181.8143,1.666666667,0.986461733,0.818638368,0.070710678,1.00E-06,1
01/10/1993,2.7,2,2.65,5.3,28.135,39.1745,10,2630460,3701788.852,3.680065,0.113844192,0.749533188,0.070710678,1.00E-06,1
02/10/1993,2.7,1,2.7,2.7,27.634,39.09,10,2600100,2755828.472,3.680065,0.140360696,0.433102903,0.106066017,1.00E-06,1
03/10/1993,2.8,2,2.7,5.4,25.2025,40.122,10,1292310,1809868.091,3.680065,0.1668772,0.116672619,0.141421356,1.00E-06,1
04/10/1993,2.9,8,2.775,22.2,28.315,39.577375,9.375,322305,888733.4408,1.767766953,0.688066637,0.543331259,0.103509834,1.00E-06,1
05/10/1993,2.8,7,2.8,19.6,27.868,39.45971429,8.571428571,371717.1429,954552.0212,2.439750182,0.558743744,0.669968905,0,1.00E-06,1
07/10/1993,2.8,3,2.733333333,8.2,27.62066667,39.16933333,8.333333333,869520,1481411.564,2.886751346,0.062179847,0.14777122,0.057735027,1.00E-06,1
09/10/1993,2.8,12,2.7,32.4,28.37425,39.3885,10,215655,738515.3611,3.680065,0.33889352,0.935605795,0.095346259,1.00E-06,1
10/10/1993,2.8,4,2.775,11.1,28.08475,39.25475,8.75,642630,1268759.83,2.5,0.267635791,0.910165324,0.05,1.00E-06,1
11/10/1993,2.8,6,2.733333333,16.4,27.64316667,39.402,10,431350,1048475.947,3.680065,0.711871899,0.274173972,0.051639778,1.00E-06,1
13/10/1993,2.7,8,2.7,21.6,28.014125,39.45625,10,-627037.5,1781459.505,3.680065,0.735504637,0.710644061,0,1.00E-06,1
15/10/1993,2.8,10,2.73,27.3,27.8858,39.5944,10,7374,13646.93226,3.680065,0.889776152,0.571056681,0.067494856,1.00E-06,1
16/10/1993,2.9,7,2.728571429,19.1,28.07014286,39.47242857,10,10868.57143,22338.39104,3.680065,0.774415017,0.724043375,0.075592895,1.00E-06,1
17/10/1993,2.9,13,2.730769231,35.5,28.20492308,39.88023077,9.615384615,9632.307692,16906.53037,1.386750491,0.743884081,1.044074747,0.075106762,1.00E-06,1
28/10/1993,2.8,1,2.8,2.8,29.063,41.23,5,78540,25389.20382,3.680065,0.335129759,0.789570599,0.156480361,1.00E-06,1
30/10/1993,2.7,1,2.7,2.7,29.337,40.304,10,126840,528750.9664,0.962250449,0.270695493,0.78660329,0.135168349,1.00E-06,1
01/11/1993,2.8,3,2.7,8.1,27.56366667,39.127,8.333333333,887280,1525642.761,2.886751346,0.005196152,0.049571497,0.1,1.00E-06,1
04/11/1993,2.8,4,2.775,11.1,28.3365,39.52075,10,667815,1311955.342,3.680065,0.84969931,1.413121722,0.05,1.00E-06,1
05/11/1993,2.8,5,2.72,13.6,28.0398,39.6518,10,533364,1174474.299,3.680065,0.725620907,0.661537754,0.130384048,1.00E-06,1
07/11/1993,2.7,9,2.666666667,24,28.25122222,39.84411111,8.333333333,298173.3333,882331.1547,2.5,0.776907563,1.006738022,0.05,1.00E-06,1
08/11/1993,2.9,7,2.614285714,18.3,27.887,39.82914286,8.571428571,382422.8571,995717.0831,2.439750182,0.806164671,1.982651003,0.285356919,1.00E-06,1
10/11/1993,2.9,11,2.736363636,30.1,28.15381818,39.83636364,9.090909091,244112.7273,798152.2544,2.022599587,0.900204896,1.081619232,0.092441628,1.00E-06,1
13/11/1993,2.8,7,2.757142857,19.3,28.22928571,39.198,10,-341794.2857,924095.4171,3.680065,0.218647357,1.003562772,0.053452248,1.00E-06,1
14/11/1993,2.6,1,2.6,2.6,27.542,39.11,10,48960,474303.215,3.680065,0.195509266,0.802227208,0.063619364,1.00E-06,1
15/11/1993,2.8,10,2.71,27.1,27.7969,39.1634,10,10296,24511.01303,3.680065,0.172371176,0.600891643,0.073786479,1.00E-06,1
18/11/1993,2.8,2,2.75,5.5,28.3775,39.134,7.5,38310,45099.2705,3.535533906,0.101823376,0.979342892,0.070710678,1.00E-06,1
20/11/1993,2.8,4,2.7,10.8,28.072,39.23425,10,20850,32830.63813,3.680065,0.286120458,0.907441458,0.081649658,1.00E-06,1
22/11/1993,2.8,7,2.714285714,19,27.76457143,39.30985714,10,12582.85714,24448.01131,3.680065,0.416035427,0.622668948,0.106904497,1.00E-06,1
24/11/1993,2.7,3,2.566666667,7.7,27.056,39.68066667,10,31000,23536.24439,3.680065,0.621268326,2.767108419,0.230940108,1.00E-06,1
27/11/1993,2.8,6,2.716666667,16.3,28.39833333,39.83666667,10,15880,30776.77566,3.680065,0.879379251,1.019894831,0.075277265,1.00E-06,1
28/11/1993,2.9,3,2.8,8.4,28.46133333,39.669,10,26640,19471.1787,3.680065,0.882158716,1.497144393,0.1,1.00E-06,1
30/11/1993,2.3,1,2.3,2.3,24.347,41.347,5,179820,739027.5755,3.680065,1.030677173,4.907492219,0.230277564,1.00E-06,1
04/12/1993,2.9,4,2.75,11,28.3175,39.893,10,648135,1262380.163,3.680065,0.851787532,0.514098888,0.191485422,1.00E-06,1
07/12/1993,2.9,15,2.713333333,40.7,28.17566667,39.62473333,9.666666667,174084,659173.2642,1.290994449,0.710565918,1.078983362,0.083380939,1.00E-06,1
09/12/1993,2.8,12,2.691666667,32.3,28.60025,39.67783333,10,218655,734434.9444,3.680065,0.472844551,0.939332173,0.066855792,1.00E-06,1
10/12/1993,2.8,9,2.7,24.3,27.91033333,39.72077778,9.444444444,287426.6667,852835.1246,1.666666667,0.787717078,1.704999633,0.070710678,1.00E-06,1
11/12/1993,2.8,8,2.7,21.6,28.065625,39.2855,10,320497.5,898868.8955,3.680065,0.263992965,0.8493251,0.075592895,1.00E-06,1
15/12/1993,2.6,2,2.6,5.2,29.5245,39.6745,10,28470,39244.42636,3.680065,0.013435029,0.027577164,0,1.00E-06,1
16/12/1993,2.8,3,2.633333333,7.9,29.49833333,39.921,10,34120,42364.17826,3.680065,0.517313251,0.169086763,0.152752523,1.00E-06,1
17/12/1993,2.7,1,2.7,2.7,29.511,39.655,10,82740,31106.88535,3.680065,0.696319938,0.954509228,0.173844205,1.00E-06,1
29/12/1993,2.8,2,2.75,5.5,25.581,40.257,7.5,324480,422651.8653,3.535533906,0.101823376,0.080610173,0.070710678,1.00E-06,1
30/12/1993,2.9,1,2.9,2.9,25.152,41.835,10,64920,685256.878,3.248892021,0.239050166,0.301426452,0.091259484,1.00E-06,1
31/12/1993,2.8,1,2.8,2.8,25.26,41.167,10,73620,947861.8908,2.962250137,0.376276956,0.522242731,0.111808289,1.00E-06,1
10/01/1994,2.8,6,2.766666667,16.6,28.9375,39.62766667,10,-3790790,9306489.491,3.680065,0.56731602,1.053969402,0.051639778,1.00E-06,1
12/01/1994,2.8,6,2.766666667,16.6,28.66683333,39.71066667,9.166666667,-4637880,11365524.78,2.041241452,0.341430911,0.933953621,0.051639778,1.00E-06,1
15/01/1994,2.6,3,2.6,7.8,29.515,39.61233333,10,14420,20743.46162,3.680065,0.052690923,0.030199338,0,1.00E-06,1
17/01/1994,2.5,2,2.5,5,29.4525,39.6635,10,40770,32541.05407,3.680065,0.003535534,0.028991378,0,1.00E-06,1
18/01/1994,2.7,5,2.6,13,28.3182,39.8386,9,21108,30953.9936,2.236067977,0.622525742,2.05278389,0.070710678,1.00E-06,1
20/01/1994,2.8,5,2.6,13,27.69,39.7822,8,15084,18891.97925,2.738612788,0.911444842,2.103371341,0.254950976,1.00E-06,1
27/01/1994,2.8,7,2.685714286,18.8,29.37771429,39.66342857,7.857142857,13131.42857,12552.40671,2.672612419,0.484997889,0.959415919,0.134518542,1.00E-06,1
28/01/1994,2.8,4,2.625,10.5,29.40575,40.18925,10,18810,7243.949199,3.680065,0.461004248,0.485028779,0.15,1.00E-06,1
29/01/1994,2.8,1,2.8,2.8,27.756,39.263,10,56460,35956.13997,3.680065,0.618227447,1.429267525,0.194280904,1.00E-06,1
01/02/1994,2.8,3,2.733333333,8.2,29.49666667,40.66733333,10,947320,1598564.204,3.680065,0.694069401,1.052403123,0.057735027,1.00E-06,1
03/02/1994,2.9,2,2.8,5.6,29.5175,40.1545,7.5,-1024230,1456880.386,3.535533906,1.311683079,1.144805879,0.141421356,1.00E-06,1
08/02/1994,2.8,6,2.716666667,16.3,29.113,39.7775,9.166666667,443780,1073760.097,2.041241452,0.645729587,0.737843886,0.116904519,1.00E-06,1
17/02/1994,2.8,2,2.75,5.5,27.6535,39.802,10,26070,27195.3268,3.680065,0.57558492,0.467397582,0.070710678,1.00E-06,1
18/02/1994,3.2,6,2.85,17.1,28.00566667,39.9965,9.166666667,26740,32209.23097,2.041241452,0.672553567,2.088484778,0.242899156,1.00E-05,2
22/02/1994,2.7,3,2.7,8.1,29.305,40.16966667,8.333333333,19760,17141.77354,2.886751346,0.023797759,0.137502727,0,1.00E-06,1
23/02/1994,2.9,5,2.74,13.7,29.2538,40.3798,10,14496,25931.58075,3.680065,0.719530194,0.800126677,0.151657509,1.00E-06,1
25/02/1994,2.9,1,2.9,2.9,30.357,39.123,10,61260,249140.9637,2.5,0.510911263,3.400727767,0.475270683,1.00E-06,1
27/02/1994,2.8,1,2.8,2.8,28.673,39.097,5,47340,712645.3753,2.5,0.378794258,2.649522842,0.381249408,1.00E-06,1
03/03/1994,2.7,1,2.7,2.7,30.015,39.172,5,2443740,949367.3574,0.833333333,0.253599935,1.223400493,0.146137974,1.00E-06,1
04/03/1994,2.8,8,2.7,21.6,28.060625,39.25175,10,299467.5,835976.1427,3.680065,0.257061277,0.885941781,0.075592895,1.00E-06,1
