,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.6,"12 km E of Gönen, Turkey",746830661550,1415321630203,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zj0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zj0&format=geojson,,,,,reviewed,0,104,us,p0005zj0,",usp0005zj0,",",us,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 2.6 - 12 km E of Gönen, Turkey",0,Point,"[27.801, 40.096, 10]",0
0,3.9,"4 km SSW of Gönen, Turkey",746828875830,1415321630200,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zhz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zhz&format=geojson,,,,,reviewed,0,234,us,p0005zhz,",usp0005zhz,",",us,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 3.9 - 4 km SSW of Gönen, Turkey",1,Point,"[27.627, 40.07, 10.8]",1
0,3.2,"5 km WSW of Kocadere, Turkey",746810315670,1415321630180,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zhn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zhn&format=geojson,,,,,reviewed,0,158,us,p0005zhn,",usp0005zhn,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 3.2 - 5 km WSW of Kocadere, Turkey",2,Point,"[28.971, 40.601, 10]",2
0,2.2,"23 km NNE of Kallífytos, Greece",746808163000,1415321630170,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zhh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zhh&format=geojson,,,,,reviewed,0,74,us,p0005zhh,",usp0005zhh,",",us,",",origin,phase-data,",,,1.1,,ml,earthquake,"M 2.2 - 23 km NNE of Kallífytos, Greece",3,Point,"[24.35, 41.362, 5]",3
0,2.7,"10 km SSW of Aslanapa, Turkey",746805537810,1415321630163,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zhd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zhd&format=geojson,,,,,reviewed,0,112,us,p0005zhd,",usp0005zhd,",",us,",",origin,phase-data,",,,0.2,,ml,earthquake,"M 2.7 - 10 km SSW of Aslanapa, Turkey",4,Point,"[29.83, 39.124, 5]",4
0,2.7,"11 km WSW of K?rka?aç, Turkey",746802138840,1415321630154,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zha,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zha&format=geojson,,,,,reviewed,0,112,us,p0005zha,",usp0005zha,",",us,",",origin,phase-data,",,,1.3,,ml,earthquake,"M 2.7 - 11 km WSW of K?rka?aç, Turkey",5,Point,"[27.544, 39.073, 10]",5
0,2.8,"1 km SW of ?hsaniye, Turkey",746799757140,1415321630150,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zh7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zh7&format=geojson,,,,,reviewed,0,121,us,p0005zh7,",usp0005zh7,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.8 - 1 km SW of ?hsaniye, Turkey",6,Point,"[29.819, 40.682, 10]",6
0,2.7,"5 km NW of Aslanapa, Turkey",746795030900,1415321630147,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zh5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zh5&format=geojson,,,,,reviewed,0,112,us,p0005zh5,",usp0005zh5,",",us,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 2.7 - 5 km NW of Aslanapa, Turkey",7,Point,"[29.818, 39.251, 10]",7
0,2.7,"5 km WSW of K?rka?aç, Turkey",746790693140,1415321630140,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zh1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zh1&format=geojson,,,,,reviewed,0,112,us,p0005zh1,",usp0005zh1,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 2.7 - 5 km WSW of K?rka?aç, Turkey",8,Point,"[27.603, 39.096, 10]",8
0,2.8,"2 km WSW of K?rka?aç, Turkey",746784795160,1415321630138,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0005zgz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0005zgz&format=geojson,,,,,reviewed,0,121,us,p0005zgz,",usp0005zgz,",",us,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 2.8 - 2 km WSW of K?rka?aç, Turkey",9,Point,"[27.648, 39.098, 10]",9
