,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,5.5,"18 km NNE of Bingöl, Turkey",-933842114940,1651001720690,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem901384,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem901384&format=geojson,,,,,reviewed,0,465,iscgem,901384,",iscgem901384,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.5 - 18 km NNE of Bingöl, Turkey",0,Point,"[40.562, 39.04, 15]",0
0,5.5,"13 km NW of Yayladere, Turkey",-937049956940,1651001673038,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem901295,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem901295&format=geojson,,,,,reviewed,0,465,iscgem,901295,",iscgem901295,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.5 - 13 km NW of Yayladere, Turkey",1,Point,"[39.963, 39.311, 15]",1
0,5.8,"18 km SSW of Saraykent, Turkey",-937848649430,1651001664401,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem901274,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem901274&format=geojson,,,,,reviewed,0,518,iscgem,901274,",iscgem901274,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.8 - 18 km SSW of Saraykent, Turkey",2,Point,"[35.446, 39.531, 15]",2
0,5.36,"61 km NE of Bafra, Turkey",-941050524510,1652112154601,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgemsup901228,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgemsup901228&format=geojson,,,,,reviewed,0,442,iscgemsup,901228,",iscgemsup901228,",",iscgemsup,",",origin,",,,,,mw,earthquake,"M 5.4 - 61 km NE of Bafra, Turkey",3,Point,"[36.489, 41.911, 15]",3
