time,mag_max,event_count,mag_mean,mag_sum,longitude_mean,latitude_mean,depth_mean,time_diff_mean,time_diff_std,depth_std,latitude_std,longitude_std,mag_scatter,weight_richter,weight_Mw
04/05/1995,3.7,6,2.95,17.7,27.97683333,39.90983333,9.166666667,434970,1030104.634,3.763863264,0.721587532,1.365794189,0.403732585,0.00001,2
09/05/1995,3.3,1,3.3,3.3,24.015,40.239,10,-8878980,1560917.345,3.576963241,0.320534741,0.528524665,0.372370588,0.00001,2
12/05/1995,5.8,2,5.55,11.1,40.1715,39.4965,12.45,1329120,1879404.972,3.464823228,0.079903066,0.026162951,0.353553391,0.001,4
21/05/1995,3.2,1,3.2,3.2,25.432,39.174,33,-17114340,1604265.883,2.109022834,0.335736812,0.322827447,0.35791184,0.00001,2
26/05/1995,3.3,1,3.3,3.3,27.119,40.757,10,452940,1451410.834,1.355800393,0.47786667,0.487641056,0.360333201,0.00001,2
27/05/1995,3.2,1,3.2,3.2,25.195,39.569,5,120720,1420839.824,1.205155905,0.506292642,0.520603778,0.360817473,0.00001,2
02/06/1995,3,1,3,3,28.235,39.338,10,2605500,1237413.765,0.301288976,0.676848472,0.718380109,0.363723106,0.000001,2
04/06/1995,3.5,5,2.86,14.3,28.0668,39.6084,10,533700,1176271.746,3.680065,0.733700416,0.784305553,0.364691651,0.00001,2
12/06/1995,4.4,1,4.4,4.4,40.03,39.583,10,2638620,1340173.543,0.942809042,0.786194311,0.803128632,0.286296725,0.0001,3
28/06/1995,3.6,1,3.6,3.6,28.079,39.048,5,-13898520,1667977.139,2.828427125,0.891182102,0.840774789,0.129506873,0.00001,2
02/07/1995,2.5,1,2.5,2.5,30.069,39.836,10,2631780,1749928.037,3.299831646,0.91742905,0.850186329,0.09030941,0.000001,1
04/07/1995,2.7,2,2.65,5.3,28.1925,39.807,7.5,1289700,1790903.487,3.535533906,0.930552524,0.854892098,0.070710678,0.000001,1
12/07/1995,3,2,2.9,5.8,29.274,40.286,10,1321440,1862349.556,3.680065,0.572756493,0.261629509,0.141421356,0.000001,2
31/07/1995,4.1,1,4.1,4.1,36.983,39.289,33,12624720,2747382.253,6.84584076,0.406675226,1.715904072,0.498742779,0.0001,3
01/08/1995,4.2,8,3.225,25.8,29.86075,39.851875,10.25,994852.5,2793962.921,7.206148169,0.397934107,1.792444839,0.51754917,0.0001,3
02/08/1995,4.5,15,2.913333333,43.7,28.03593333,40.4696,9.22,181076,688123.3556,4.572932788,0.664292943,0.675888988,0.485307953,0.0001,3
09/08/1995,3.8,2,3.35,6.7,25.0625,40.2885,7.5,3999660,5642881.819,3.535533906,1.721805012,1.465832357,0.636396103,0.00001,2
11/08/1995,2.8,2,2.75,5.5,27.312,39.2045,10,7806840,11019580.36,3.680065,0.074246212,0.483661038,0.070710678,0.000001,1
12/08/1995,3.5,1,3.5,3.5,25.992,40.426,10,2616960,10582119.66,0.168358757,0.082462119,0.510901485,0.070710678,0.00001,2
19/08/1995,4.1,1,4.1,4.1,29.644,40.343,33,1701060,7519894.75,1.346870059,0.139973471,0.701584614,0.070710678,0.0001,3
01/09/1995,2.7,2,2.65,5.3,28.7985,39.9025,7.5,1337820,1832905.63,3.535533906,0.246780267,1.055710424,0.070710678,0.000001,1
02/09/1995,3.2,12,2.816666667,33.8,27.96791667,40.779,9.166666667,221550,747348.2616,1.94624736,0.206871062,0.323743574,0.164224532,0.00001,2
06/09/1995,3.2,1,3.2,3.2,25.442,40.785,10,18383820,1247693.862,1.081248534,0.525050301,0.600978913,0.122662819,0.00001,2
11/09/1995,2.7,2,2.65,5.3,28.094,39.7295,10,1339260,1873125.863,3.680065,0.922774349,0.947523087,0.070710678,0.000001,1
14/09/1995,3.9,1,3.9,3.9,29.608,40.139,10,3110580,490847.8479,3.680065,0.484468956,1.178722617,0.01767767,0.00001,2
15/09/1995,2.7,3,2.7,8.1,28.70333333,39.80666667,10,28340,30088.50943,3.680065,0.338367158,1.255789128,0,0.000001,1
16/09/1995,2.9,2,2.8,5.6,28.743,39.723,10,45030,28298.41338,3.680065,0.007071068,0.977221572,0.141421356,0.000001,1
18/09/1995,3.3,5,2.96,14.8,27.806,39.8866,10,33828,51017.70399,3.680065,0.389577078,2.130986743,0.230217289,0.00001,2
19/09/1995,3.6,3,3,9,28.891,40.41433333,6.666666667,37620,23019.44396,2.886751346,0.308357477,0.584690516,0.529150262,0.00001,2
20/09/1995,2.8,1,2.8,2.8,29.039,41.245,10,40740,33160.5857,1.443375673,0.698972813,0.530173453,0.368658431,0.000001,1
21/09/1995,3,3,2.766666667,8.3,28.929,40.23366667,10,27940,43301.72745,3.680065,1.089588148,0.475656389,0.2081666,0.000001,2
28/09/1995,3.5,1,3.5,3.5,25.386,39.229,10,639540,819268.6938,1.590909091,0.816114027,0.776923664,0.335491312,0.00001,2
01/10/1995,2.6,1,2.6,2.6,28.021,40.295,10,2554080,1151825.965,2.272727273,0.698910832,0.906038211,0.390059046,0.000001,1
02/10/1995,3.4,4,2.8,11.2,29.145,40.15475,8.75,645915,1262678.389,2.5,0.6598431,0.949076393,0.40824829,0.00001,2
11/10/1995,3.3,2,2.95,5.9,30.0215,40.0755,10,1294530,1789418.563,3.680065,1.188646499,3.715846135,0.494974747,0.00001,2
12/10/1995,3.7,1,3.7,3.7,39.868,39.8,10,5270640,1690070.06,0.19641855,1.157219531,3.659631146,0.530330086,0.00001,2
14/10/1995,3.8,1,3.8,3.8,28.269,39.192,10,1396440,1491373.054,0.589255651,1.094365595,3.547201168,0.601040764,0.00001,2
24/10/1995,2.6,1,2.6,2.6,24.109,40.093,5,850140,497888.0268,2.553441154,0.780095914,2.985051277,0.954594155,0.000001,1
25/10/1995,2.8,1,2.8,2.8,24.334,39.754,5,100020,398539.524,2.749859705,0.748668946,2.928836288,0.989949494,0.000001,1
28/10/1995,4,1,4,4,27.959,40.831,10,216120,100494.0157,3.339115356,0.654388042,2.76019132,1.096015511,0.00001,3
29/10/1995,3.6,2,2.8,5.6,26.051,39.6685,7.5,48330,1145.512986,3.535533906,0.622961074,2.703976331,1.13137085,0.00001,2
01/11/1995,2.6,3,2.533333333,7.6,29.23366667,40.12533333,10,892560,1511699.481,3.680065,0.597481659,0.358951714,0.115470054,0.000001,1
02/11/1995,3.3,6,2.816666667,16.9,27.79266667,39.9775,10,450880,1063702.397,3.680065,0.606344374,1.879367198,0.24832774,0.00001,2
11/11/1995,2.9,5,2.72,13.6,27.7886,39.677,7,539676,1176564.138,2.738612788,0.698864436,0.345382107,0.109544512,0.000001,1
12/11/1995,2.9,3,2.733333333,8.2,28.91166667,40.04033333,10,912460,1556489.889,3.680065,0.359903228,0.55464433,0.152752523,0.000001,1
13/11/1995,2.8,7,2.671428571,18.7,28.52457143,39.54057143,10,-345025.7143,920606.087,3.680065,0.482642676,1.025285953,0.075592895,0.000001,1
14/11/1995,3.4,5,2.78,13.9,28.0386,39.5342,8,24228,28700.40278,2.738612788,0.543200884,1.268240829,0.356370594,0.00001,2
15/11/1995,3.3,9,2.855555556,25.7,29.05411111,39.49111111,9.444444444,6986.666667,7567.443426,1.666666667,0.139083109,0.697364045,0.224227067,0.00001,2
16/11/1995,2.8,4,2.65,10.6,29.3665,39.73425,8.75,16710,20074.61083,2.5,0.288774855,0.105856822,0.129099445,0.000001,1
17/11/1995,2.7,2,2.65,5.3,29.7295,39.325,10,46980,50232.86574,3.680065,0.332340187,0.415071681,0.070710678,0.000001,1
18/11/1995,3.2,2,3,6,26.6305,40.275,10,56610,56808.9588,3.680065,0.151320851,1.867469009,0.282842712,0.00001,2
19/11/1995,2.6,1,2.6,2.6,29.492,39.548,10,56100,46927.68568,0.833333333,0.19384671,1.630506876,0.205228475,0.000001,1
20/11/1995,2.9,1,2.9,2.9,26.455,39.545,10,104160,37046.41255,1.666666667,0.236372569,1.393544743,0.127614237,0.000001,1
21/11/1995,2.7,4,2.675,10.7,28.525,39.3695,8.75,18300,27165.13943,2.5,0.278898428,1.15658261,0.05,0.000001,1
22/11/1995,2.9,4,2.725,10.9,28.77,39.9375,10,22965,23393.40292,3.680065,0.631816693,0.813222807,0.125830574,0.000001,1
23/11/1995,3,2,2.9,5.8,26.952,39.781,10,48120,21467.76188,3.680065,0.831557575,3.473308509,0.141421356,0.000001,2
24/11/1995,2.8,5,2.68,13.4,29.0258,40.3598,6,20436,18556.81762,2.236067977,0.663783624,0.482087855,0.083666003,0.000001,1
25/11/1995,2.8,7,2.671428571,18.7,28.07857143,39.53114286,10,7928.571429,14893.72063,3.680065,0.708794382,0.909929275,0.075592895,0.000001,1
26/11/1995,3.4,13,2.869230769,37.3,29.14153846,39.63053846,8.076923077,7753.846154,12610.52308,2.531848418,0.502118282,0.584158171,0.30106648,0.00001,2
27/11/1995,3.9,10,2.8,28,28.5403,39.5951,9.92,9318,11028.00254,3.866896545,0.452871689,1.594070962,0.39721251,0.00001,2
28/11/1995,3,12,2.675,32.1,28.36083333,39.6145,10,6380,8836.120086,3.680065,0.404140052,1.484579759,0.135680105,0.000001,2
29/11/1995,3.1,8,2.7875,22.3,28.455625,39.86075,8.75,11392.5,11720.8139,2.314550249,0.552591492,1.540146369,0.17268882,0.00001,2
30/11/1995,3.1,4,2.925,11.7,28.83975,39.81475,8.75,22665,25331.76859,2.5,0.398698194,0.879861495,0.206155281,0.00001,2
01/12/1995,3.4,1,3.4,3.4,24.73,40.552,10,2590260,570852.0617,1.25,0.562080471,0.740735294,0.168269665,0.00001,2
02/12/1995,3,5,2.88,14.4,28.148,39.9828,10,515160,1116372.355,3.680065,0.725462749,0.601609092,0.130384048,0.000001,2
05/12/1995,3.6,1,3.6,3.6,24.483,39.119,12.9,19674780,1123219.845,3.680065,0.662872503,0.429696145,0.101829819,0.00001,2
06/12/1995,3.9,1,3.9,3.9,24.039,40.452,10,7798920,1125502.342,3.680065,0.642009088,0.37239183,0.092311742,0.00001,2
11/12/1995,2.7,5,2.68,13.4,27.6012,39.4198,10,513600,1136914.826,3.680065,0.537692012,0.085870251,0.04472136,0.000001,1
12/12/1995,3.6,4,3.15,12.6,27.55075,40.111,10.9,645945,1280933.21,1.8,0.987238573,2.497054849,0.36968455,0.00001,2
13/12/1995,3.7,5,2.88,14.4,30.645,40.7314,10,15816,22201.88911,3.680065,0.597196199,2.053423605,0.47644517,0.00001,2
14/12/1995,3.2,4,2.7,10.8,29.037,39.9495,10,19290,26814.76459,3.680065,0.673405524,0.510895293,0.336650165,0.00001,2
15/12/1995,4,2,3.55,7.1,32.996,40.913,10,42570,21934.45235,3.680065,0.308298557,7.942223366,0.636396103,0.00001,3
17/12/1995,2.9,2,2.7,5.4,28.8275,40.5975,10,102720,79761.64492,3.680065,0.020506097,1.634123771,0.282842712,0.000001,1
18/12/1995,3,1,3,3,27.94,39.235,10,51540,67111.98468,0.625,0.24588382,1.618230086,0.27120473,0.000001,2
19/12/1995,3,1,3,3,27.452,40.236,10,57780,54462.32444,1.25,0.471261544,1.6023364,0.259566747,0.000001,2
20/12/1995,3.8,1,3.8,3.8,40.166,39.248,10,93540,41812.6642,1.875,0.696639268,1.586442714,0.247928764,0.00001,2
21/12/1995,3.3,4,2.975,11.9,28.07975,40.408,6.25,34620,29163.00396,2.5,0.922016992,1.570549028,0.236290781,0.00001,2
22/12/1995,3.8,6,2.916666667,17.5,28.2005,40.05366667,9.166666667,13650,15578.32725,2.041241452,0.726382452,1.799043385,0.440075751,0.00001,2
23/12/1995,2.9,5,2.7,13.5,27.338,39.4066,10,16092,15722.82799,3.680065,0.552382386,1.105034389,0.122474487,0.000001,1
26/12/1995,2.6,1,2.6,2.6,27.851,39.649,10,237540,30999.85595,3.680065,0.7444728,0.324730883,0.203823703,0.000001,1
27/12/1995,3.1,3,2.833333333,8.5,27.706,39.637,10,37960,36092.1986,3.680065,0.808502938,0.064629715,0.230940108,0.00001,2
28/12/1995,2.7,1,2.7,2.7,27.72,39.113,10,59040,32789.27569,3.680065,0.484508088,0.165958039,0.292246749,0.000001,1
29/12/1995,3.1,2,2.85,5.7,29.287,39.5415,10,44010,29486.35278,3.680065,0.160513239,0.267286363,0.353553391,0.00001,2
30/12/1995,3.4,1,3.4,3.4,29.168,39.391,5,114900,588928.2037,3.680065,0.165905846,0.287587145,0.339623149,0.00001,2
12/01/1996,4.4,1,4.4,4.4,37.255,40.411,10,-27199560,7861672.266,3.680065,0.236009736,0.551497307,0.158530003,0.0001,3
13/01/1996,3,11,2.809090909,30.9,27.82163636,39.36190909,10,-2533941.818,8421114.117,3.680065,0.241402342,0.571798089,0.144599761,0.000001,2
14/01/1996,3.3,15,2.88,43.2,28.59326667,39.75086667,10,4852,4210.936781,3.680065,0.45058024,2.376750917,0.217781017,0.00001,2
15/01/1996,3.6,14,2.957142857,41.4,26.79464286,39.46571429,10,6287.142857,8683.167119,3.680065,0.504433945,1.088888114,0.256347978,0.00001,2
16/01/1996,2.7,7,2.614285714,18.3,28.66257143,39.55642857,10,9154.285714,17142.57357,3.680065,0.484078113,0.965558881,0.089973541,0.000001,1
17/01/1996,2.9,1,2.9,2.9,28.804,39.379,10,120660,37708.198,3.680065,0.365179905,0.734245432,0.067480156,0.000001,1
18/01/1996,3,1,3,3,24.083,41.638,10,75780,58273.82243,3.680065,0.246281697,0.502931984,0.044986771,0.000001,2
20/01/1996,2.7,2,2.7,5.4,27.3815,39.149,10,72750,99405.0713,3.680065,0.008485281,0.040305087,0,0.000001,1
21/01/1996,3,4,2.75,11,27.3865,39.26925,10,20175,27749.95676,3.680065,0.179987731,0.070069014,0.173205081,0.000001,2
22/01/1996,3.9,7,2.914285714,20.4,27.65742857,39.116,7.857142857,15891.42857,29126.30622,2.672612419,0.070985914,0.13657093,0.437525509,0.00001,2
23/01/1996,2.8,2,2.75,5.5,27.658,39.1,10,30060,41153.61467,3.680065,0.032526912,0.018384776,0.070710678,0.000001,1
24/01/1996,2.7,6,2.666666667,16,28.02716667,39.2185,9.166666667,21250,32737.86981,2.041241452,0.149202882,0.849498538,0.051639778,0.000001,1
25/01/1996,2.8,4,2.775,11.1,27.648,39.5765,8.75,12840,16764.17609,2.5,0.855445498,0.071967585,0.05,0.000001,1
26/01/1996,3.6,6,2.783333333,16.7,28.81416667,39.62683333,7.5,16830,32285.01262,2.738612788,0.183258742,1.592366593,0.402077936,0.00001,2
27/01/1996,2.8,6,2.666666667,16,28.51166667,39.43216667,9.166666667,12550,25482.2032,2.041241452,0.317468371,1.07518941,0.081649658,0.000001,1
28/01/1996,2.8,7,2.657142857,18.6,28.20742857,39.94,9.285714286,16020,19364.60689,1.889822365,0.96905091,0.626035105,0.113389342,0.000001,1
29/01/1996,2.8,3,2.733333333,8.2,28.458,40.033,10,20260,21741.31551,3.680065,1.543283513,1.491251488,0.057735027,0.000001,1
30/01/1996,3,8,2.6875,21.5,28.92625,39.74725,8.75,12907.5,23417.91485,2.314550249,0.656521515,1.088725041,0.145773797,0.000001,2
31/01/1996,2.7,2,2.6,5.2,25.8465,39.497,7.5,47640,19346.44153,3.535533906,0.544472222,2.560433655,0.141421356,0.000001,1
01/02/1996,3,6,2.716666667,16.3,27.50666667,39.67616667,10,474700,1133310.251,3.680065,0.829477044,0.236308837,0.172240142,0.000001,2
02/02/1996,2.9,6,2.666666667,16,29.443,39.74883333,10,24680,57019.35671,3.680065,0.225872014,0.090948337,0.121106014,0.000001,1
13/02/1996,3.3,10,2.83,28.3,28.1945,39.7666,10,-2528496,8015413.605,3.680065,0.730997066,3.007642238,0.271006355,0.00001,2
14/02/1996,3.5,14,2.814285714,39.4,28.62421429,40.05485714,10,3518.571429,2390.474228,3.680065,0.748329715,1.505919406,0.287849167,0.00001,2
15/02/1996,3.1,12,2.733333333,32.8,28.42825,39.72608333,9.583333333,8790,12890.91435,1.443375673,0.572279725,0.978996529,0.161432977,0.00001,2
16/02/1996,3.4,3,3.133333333,9.4,27.429,39.95866667,10,23160,17316.31601,3.680065,0.808372645,2.620998092,0.251661148,0.00001,2
17/02/1996,2.8,5,2.7,13.5,28.9834,40.0024,10,16956,27052.60209,3.680065,0.642772744,0.77974374,0.070710678,0.000001,1
18/02/1996,2.8,5,2.74,13.7,27.622,39.1196,10,18864,27302.06366,3.680065,0.038952535,0.266906351,0.089442719,0.000001,1
19/02/1996,3.2,6,2.916666667,17.5,28.62833333,39.66633333,10,13330,15515.69915,3.680065,0.732426561,0.483732019,0.160208198,0.00001,2
20/02/1996,2.6,1,2.6,2.6,28.053,40.434,10,48300,27655.8344,3.680065,0.501624229,0.440916569,0.080104099,0.000001,1
21/02/1996,2.6,2,2.6,5.2,28.4485,39.4165,10,71340,39795.96965,3.680065,0.270821897,0.398101118,0,0.000001,1
22/02/1996,2.9,2,2.8,5.6,27.9145,39.9775,10,43650,33983.5519,3.680065,1.09389419,0.375473701,0.141421356,0.000001,1
23/02/1996,2.8,1,2.8,2.8,30.043,40.774,10,81840,21829.71973,1.443375673,0.955521854,0.739487322,0.099578192,0.000001,1
24/02/1996,2.9,3,2.833333333,8.5,28.71966667,39.76866667,6.666666667,31760,9675.887556,2.886751346,0.817149517,1.103500944,0.057735027,0.000001,1
25/02/1996,2.7,2,2.65,5.3,29.0345,39.8405,7.5,38850,23376.95019,3.535533906,0.822365187,0.375473701,0.070710678,0.000001,1
26/02/1996,3.2,2,3,6,27.565,39.9735,10,39570,6321.534624,3.680065,0.869034234,2.084550791,0.282842712,0.00001,2
27/02/1996,3,1,3,3,28.858,39.275,10,90960,12927.39928,1.443375673,0.469724538,1.43604976,0.189292712,0.000001,2
28/02/1996,3,4,2.925,11.7,28.3225,39.23925,7.5,24810,19533.26394,2.886751346,0.070414842,0.787548729,0.095742711,0.000001,2
29/02/1996,3.2,8,2.9,23.2,28.883625,39.7605,7.5,11370,9557.63868,2.672612419,0.767838153,0.957320656,0.232992949,0.00001,2
01/03/1996,2.9,4,2.65,10.6,28.66775,40.0915,10,626760,1223552.15,3.680065,0.856049259,0.935864796,0.2081666,0.000001,1
02/03/1996,2.8,6,2.7,16.2,28.838,39.51466667,10,417540,1018175.578,3.680065,0.311146696,1.001884824,0.089442719,0.000001,1
11/03/1996,4,1,4,4,25.359,39.847,10,-16499520,1060579.541,3.680065,0.47433544,0.858508785,0.185206804,0.00001,3
17/03/1996,4.2,1,4.2,4.2,35.415,40.63,14.9,1439400,1088848.85,3.680065,0.583127935,0.762924759,0.249049527,0.0001,3
21/03/1996,3.9,1,3.9,3.9,29.567,40.244,10,341400,1107695.055,3.680065,0.655656266,0.699202075,0.291611342,0.00001,2
22/03/1996,3.8,1,3.8,3.8,25.956,40.274,10,95160,1112406.607,3.680065,0.673788348,0.683271404,0.302251796,0.00001,2
25/03/1996,3.6,1,3.6,3.6,32.623,39.718,33,209460,1126541.261,3.680065,0.728184596,0.635479391,0.334173158,0.00001,2
01/04/1996,3.6,5,2.92,14.6,27.748,39.7208,10,533784,1159522.121,3.680065,0.855109174,0.523964693,0.408656335,0.00001,2
02/04/1996,3.8,7,2.957142857,20.7,30.52271429,39.58842857,10,385825.7143,1004909.783,3.680065,0.761294699,4.693442756,0.454082015,0.00001,2
05/04/1996,3.8,1,3.8,3.8,40.968,39.595,33,-2101380,1053108.118,3.680065,0.69193756,4.219683227,0.413080602,0.00001,2
14/04/1996,4,1,4,4,27.614,40.706,10,1752720,1197703.123,3.680065,0.483866143,2.798404639,0.290076365,0.00001,3
16/04/1996,3.4,1,3.4,3.4,24.362,39.462,10,143340,1229835.346,3.680065,0.43762805,2.482564953,0.26274209,0.00001,2
29/04/1996,3.6,1,3.6,3.6,29.702,39.136,33,1179720,1438694.798,3.680065,0.137080447,0.429606993,0.085069302,0.00001,2
01/05/1996,2.7,3,2.633333333,7.9,27.6,39.17333333,10,858780,1470827.022,3.680065,0.090842354,0.113767306,0.057735027,0.000001,1
02/05/1996,3.5,1,3.5,3.5,34.846,40.856,10,2575500,1460993.58,3.680065,0.107159048,0.163285379,0.067592544,0.00001,2
01/06/1996,3.6,5,3.08,15.4,26.1066,39.868,10,542604,1165990.331,3.680065,0.59665987,1.648827553,0.363318042,0.00001,2
02/06/1996,3.4,2,3.05,6.1,27.8555,39.935,10,1344420,1822044.469,3.680065,0.910753534,1.652508548,0.494974747,0.00001,2
06/06/1996,3.6,1,3.6,3.6,37.641,39.414,33,5382840,1701074.24,3.680065,0.862061011,1.561426738,0.462316008,0.00001,2
30/06/1996,3.9,1,3.9,3.9,40.641,39.003,10,2045220,975252.8639,3.680065,0.569905871,1.014935881,0.266363574,0.00001,2
01/07/1996,3.4,7,2.9,20.3,26.89371429,39.52585714,10,366145.7143,945010.3065,3.680065,0.55773274,0.992165429,0.25819889,0.00001,2
02/07/1996,2.7,1,2.7,2.7,29.398,41.307,10,2561340,949400.4472,3.680065,0.554440957,0.975411857,0.253201492,0.000001,1
30/07/1996,3.7,1,3.7,3.7,25.769,39.45,5,2579340,1072324.387,3.680065,0.462271032,0.506311859,0.113274352,0.00001,2
01/08/1996,2.8,6,2.666666667,16,27.7545,39.33233333,10,445690,1081104.669,3.680065,0.455687466,0.472804717,0.103279556,0.000001,1
02/08/1996,3.3,2,2.95,5.9,29.7475,40.7155,10,1329300,1876859.387,3.680065,0.007778175,0.031819805,0.494974747,0.00001,2
14/08/1996,5.8,4,5.175,20.7,35.3075,40.6985,10,322980,643320.5671,3.680065,0.254852245,0.108032403,0.826135582,0.001,4
15/08/1996,3.9,2,3.6,7.2,35.212,40.708,10,57420,35807.8874,3.680065,0.176776695,0.141421356,0.424264069,0.00001,2
18/08/1996,3.7,1,3.7,3.7,34.195,40.708,10,286200,62186.50587,4.065863992,0.387317739,0.644351054,0.477297077,0.00001,2
19/08/1996,4.5,1,4.5,4.5,25.985,39.341,33,24000,70979.3787,5.421151989,0.457498087,0.811994287,0.494974747,0.0001,3
20/08/1996,3.9,1,3.9,3.9,35.497,40.653,10,166800,79772.25152,6.776439986,0.527678435,0.97963752,0.512652416,0.00001,2
21/08/1996,4.1,1,4.1,4.1,35.42,40.746,33,10320,88565.12434,8.131727984,0.597858783,1.147280752,0.530330086,0.0001,3
25/08/1996,4,1,4,4,26.165,39.3,10,354660,123736.6156,13.55287997,0.878580176,1.817853683,0.601040764,0.00001,3
27/08/1996,4,2,3.55,7.1,33.6835,40.0335,21.5,108390,141322.3613,16.26345597,1.018940872,2.153140149,0.636396103,0.00001,3
01/09/1996,3.5,6,2.933333333,17.6,26.89316667,39.60633333,9.166666667,447040,1071558.936,2.041241452,0.570957325,0.708185969,0.338624669,0.00001,2
09/09/1996,4.2,1,4.2,4.2,35.664,40.606,10,1083840,1027395.055,1.496910398,0.521582656,0.680007916,0.311970603,0.0001,3
18/09/1996,4.1,1,4.1,4.1,41.05,39.607,10,774660,977710.689,0.884537963,0.466036154,0.648307607,0.281984778,0.0001,3
01/10/1996,3.3,8,2.8375,22.7,27.836375,39.328,10,327420,905944.3828,3.680065,0.385802318,0.602518272,0.238671921,0.00001,2
02/10/1996,2.6,1,2.6,2.6,29.884,40.641,10,5328600,936686.6751,3.680065,0.374109809,0.583310297,0.233253816,0.000001,1
01/11/1996,2.8,2,2.75,5.5,27.39,39.1525,10,1316280,1858955.443,3.680065,0.023334524,0.007071068,0.070710678,0.000001,1
02/11/1996,3.1,4,2.85,11.4,28.81225,40.086,10,667950,1310062.734,3.680065,0.734886839,1.117299535,0.2081666,0.00001,2
22/11/1996,3.7,1,3.7,3.7,35.122,40.772,10,22139700,1423117.65,3.680065,1.249182019,0.42499386,0.286296549,0.00001,2
01/12/1996,3.2,3,2.833333333,8.5,27.54166667,39.96733333,10,868240,1473992.363,3.680065,1.48061485,0.113456306,0.321455025,0.00001,2
02/12/1996,2.7,3,2.6,7.8,28.75833333,39.79133333,10,860480,1479796.684,3.680065,0.576195569,0.998654261,0.1,0.000001,1
02/01/1997,3.4,2,3.05,6.1,29.3275,40.4615,10,15374670,21725841.71,3.680065,0.0417193,0.053033009,0.494974747,0.00001,2
11/01/1997,4.2,1,4.2,4.2,39.648,39.483,10,-24749280,19834867.06,3.181980515,0.779302384,0.419597164,0.113137085,0.0001,3
12/01/1997,3,2,2.95,5.9,27.4575,39.673,7.5,-13856940,19624758.76,3.535533906,0.861256059,0.460326515,0.070710678,0.000001,2
03/02/1997,3.3,4,3.025,12.1,28.596,39.71675,6.25,-538125,1122906.008,2.5,0.712430757,1.007240124,0.275378527,0.00001,2
05/02/1997,3.9,1,3.9,3.9,28.678,39.64,10,-12889200,939794.9855,2.083333333,0.596196738,0.854700556,0.238610815,0.00001,2
14/02/1997,3.3,1,3.3,3.3,28.051,39.013,10,-25155240,115795.3849,0.208333333,0.073143652,0.168272501,0.073156112,0.00001,2
15/02/1997,2.8,5,2.74,13.7,27.548,39.1574,10,13836,24239.87376,3.680065,0.015026643,0.092002717,0.054772256,0.000001,1
16/02/1997,2.6,1,2.6,2.6,28.129,40.465,10,41160,26536.5543,0.721687836,0.035499662,0.266700191,0.106316853,0.000001,1
18/02/1997,3.7,1,3.7,3.7,26.284,39.421,10,203460,31129.91537,2.165063509,0.0764457,0.616095137,0.209406046,0.00001,2
19/02/1997,3.4,7,2.914285714,20.4,29.64157143,40.67671429,10,19928.57143,33426.59591,2.886751346,0.096918719,0.79079261,0.260950643,0.00001,2
20/02/1997,2.6,1,2.6,2.6,28.893,40.45,10,71760,45689.63173,1.924500897,0.313278364,0.755590564,0.221107547,0.000001,1
22/02/1997,3.1,2,3,6,29.1955,40.1675,10,86850,70215.70337,3.680065,0.745997654,0.685186471,0.141421356,0.00001,2
23/02/1997,2.9,4,2.725,10.9,28.018,39.506,10,22770,18376.16935,3.680065,0.62358266,0.612805026,0.125830574,0.000001,1
24/02/1997,3.5,2,3.45,6.9,25.382,39.993,10,37950,6915.50432,3.680065,0.45254834,0.339411255,0.070710678,0.00001,2
26/02/1997,3.3,2,3,6,28.1375,39.6515,10,61740,75688.70986,3.680065,0.702157034,0.153442172,0.424264069,0.00001,2
27/02/1997,3.2,4,2.9,11.6,28.847,39.90925,10,29880,33354.92767,3.680065,0.633393177,0.712636887,0.294392029,0.00001,2
28/02/1997,4.8,2,3.75,7.5,32.2745,40.698,10,58260,28849.95667,3.680065,0.045254834,4.38476915,1.48492424,0.0001,3
02/03/1997,3.2,1,3.2,3.2,26.544,39.144,10,5075340,34839.56705,0.415945165,0.045171645,3.873239786,1.335183981,0.00001,2
03/03/1997,2.8,1,2.8,2.8,27.936,39.077,10,2399340,37834.37225,0.623917748,0.04513005,3.617475104,1.260313851,0.000001,1
04/03/1997,2.7,1,2.7,2.7,29.068,39.642,10,-2376060,40829.17744,0.831890331,0.045088456,3.361710421,1.185443721,0.000001,1
13/03/1997,4.3,1,4.3,4.3,39.949,39.989,10,-22909260,67782.42415,2.703643575,0.044714105,1.059828281,0.511612553,0.0001,3
14/03/1997,2.8,1,2.8,2.8,27.485,39.158,10,107100,70777.22935,2.911616158,0.044672511,0.804063599,0.436742424,0.000001,1
15/03/1997,2.7,1,2.7,2.7,28.741,39.599,10,71340,73772.03454,3.119588741,0.044630916,0.548298917,0.361872294,0.000001,1
16/03/1997,3,1,3,3,28.377,39.431,10,71100,76766.83973,3.327561323,0.044589322,0.292534235,0.287002164,0.000001,2
17/03/1997,3.1,2,2.95,5.9,27.641,39.0745,7.5,58140,79761.64492,3.535533906,0.044547727,0.036769553,0.212132034,0.00001,2
19/03/1997,2.7,2,2.7,5.4,27.7325,39.1925,10,90180,114551.2986,3.680065,0.053033009,0.205768073,0,0.000001,1
20/03/1997,3.5,1,3.5,3.5,26.86,39.79,10,49020,132001.7721,3.680065,0.182212814,0.287189518,0.014285714,0.00001,2
26/03/1997,2.8,5,2.7,13.5,28.0692,39.8736,10,114612,236704.6136,3.680065,0.957291648,0.775718183,0.1,0.000001,1
