,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.8,"36 km WSW of Mýrina, Greece",565961720450,1415320881916,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003b2s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003b2s&format=geojson,,,,,reviewed,0,121,us,p0003b2s,",usp0003b2s,",",us,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 2.8 - 36 km WSW of Mýrina, Greece",0,Point,"[24.676, 39.737, 10]",0
0,2.8,"44 km W of Mýrina, Greece",565803861180,1415320881365,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003b0q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003b0q&format=geojson,,,,,reviewed,0,121,us,p0003b0q,",usp0003b0q,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 2.8 - 44 km W of Mýrina, Greece",1,Point,"[24.554, 39.936, 10]",1
0,2.4,"3 km NE of Ouranoupolis, Greece",565758233080,1415320881295,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003b09,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003b09&format=geojson,,,,,reviewed,0,89,us,p0003b09,",usp0003b09,",",us,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 2.4 - 3 km NE of Ouranoupolis, Greece",2,Point,"[24.015, 40.351, 10]",2
0,3.8,"18 km S of Samothráki, Greece",564780915440,1415320875184,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003agr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003agr&format=geojson,,,,,reviewed,0,222,us,p0003agr,",usp0003agr,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 3.8 - 18 km S of Samothráki, Greece",3,Point,"[25.555, 40.311, 10]",3
0,3.2,"40 km NNW of Mýrina, Greece",564017727670,1415320873792,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003a5c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003a5c&format=geojson,,,,,reviewed,0,158,us,p0003a5c,",usp0003a5c,",",us,",",origin,phase-data,",,,1.1,,ml,earthquake,"M 3.2 - 40 km NNW of Mýrina, Greece",4,Point,"[24.84, 40.2, 24.7]",4
0,2.7,"32 km SSE of Karyes, Greece",563368258520,1415320872711,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00039zd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00039zd&format=geojson,,,,,reviewed,0,112,us,p00039zd,",usp00039zd,",",us,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 2.7 - 32 km SSE of Karyes, Greece",5,Point,"[24.363, 39.98, 10]",5
0,4.3,"24 km NNE of Karacabey, Turkey",562302930260,1415320867349,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00039n6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00039n6&format=geojson,,,,,reviewed,0,284,us,p00039n6,",usp00039n6,",",us,",",impact-text,origin,phase-data,",,,1,,mb,earthquake,"M 4.3 - 24 km NNE of Karacabey, Turkey",6,Point,"[28.436, 40.425, 17.2]",6
0,4.3,"48 km WSW of Bozcaada, Turkey",561203376500,1415320865182,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000398m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000398m&format=geojson,,,,,reviewed,0,284,us,p000398m,",usp000398m,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 4.3 - 48 km WSW of Bozcaada, Turkey",7,Point,"[25.569, 39.629, 23]",7
0,3.4,"13 km SSW of Eresós, Greece",560830353310,1415320864614,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000394f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000394f&format=geojson,,,,,reviewed,0,178,us,p000394f,",usp000394f,",",us,",",origin,phase-data,",,,1.2,,ml,earthquake,"M 3.4 - 13 km SSW of Eresós, Greece",8,Point,"[25.87, 39.056, 10]",8
0,3.4,"52 km W of Eresós, Greece",560748670090,1415320864324,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003937,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003937&format=geojson,,,,,reviewed,0,178,us,p0003937,",usp0003937,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 3.4 - 52 km W of Eresós, Greece",9,Point,"[25.328, 39.214, 10]",9
0,3.2,"47 km W of Eresós, Greece",559709068060,1415320858272,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00038rk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00038rk&format=geojson,,,,,reviewed,0,158,us,p00038rk,",usp00038rk,",",us,",",origin,phase-data,",,,0.7,,ml,earthquake,"M 3.2 - 47 km W of Eresós, Greece",10,Point,"[25.393, 39.245, 10.8]",10
