,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4.4,"12 km N of Çan, Turkey",1418720533760,1425506106040,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000t797,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000t797&format=geojson,0,1,,,reviewed,0,298,us,c000t797,",usc000t797,",",us,",",dyfi,origin,phase-data,",,,1.15,,mb,earthquake,"M 4.4 - 12 km N of Çan, Turkey",0,Point,"[27.074, 40.148, 8.8]",0
0,3.9,"36 km SW of Kamariótissa, Greece",1417551316200,1424738116040,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000t2as,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000t2as&format=geojson,0,1,,,reviewed,0,234,us,b000t2as,",usb000t2as,",",us,",",cap,dyfi,moment-tensor,origin,phase-data,",,,0.83,,mwr,earthquake,"M 3.9 - 36 km SW of Kamariótissa, Greece",1,Point,"[25.1733, 40.2452, 14.5]",1
0,4.5,"23 km W of Emet, Turkey",1417141807600,1658912426618,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000t0sw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000t0sw&format=geojson,1,4.1,,,reviewed,0,312,us,b000t0sw,",usb000t0sw,",",us,",",cap,dyfi,impact-text,moment-tensor,origin,phase-data,",,,0.76,,mwr,earthquake,"M 4.5 - 23 km W of Emet, Turkey",2,Point,"[28.99, 39.32, 10]",2
0,4.1,"17 km W of Emet, Turkey",1416960287000,1424738104040,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000t03k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000t03k&format=geojson,0,1,,,reviewed,0,259,us,b000t03k,",usb000t03k,",",us,",",dyfi,origin,phase-data,",,,0.73,,mb,earthquake,"M 4.1 - 17 km W of Emet, Turkey",3,Point,"[29.0512, 39.3408, 2.3]",3
0,4.4,"28 km E of Patitírion, Greece",1415220700400,1422672602040,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000sus1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000sus1&format=geojson,0,1,,,reviewed,0,298,us,c000sus1,",usc000sus1,",",us,",",dyfi,origin,phase-data,",,,0.84,,mb,earthquake,"M 4.4 - 28 km E of Patitírion, Greece",4,Point,"[24.2, 39.14, 12]",4
0,4.3,"10 km ENE of Osmaneli, Turkey",1413997865620,1658900157080,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000spt6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000spt6&format=geojson,2,2,,,reviewed,0,285,us,b000spt6,",usb000spt6,",",us,",",cap,dyfi,impact-text,moment-tensor,origin,phase-data,",,,1.07,,mwr,earthquake,"M 4.3 - 10 km ENE of Osmaneli, Turkey",5,Point,"[30.1188, 40.4047, 7.6]",5
0,4.5,"25 km NNE of Patitírion, Greece",1411978508040,1419036842040,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000sgz2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000sgz2&format=geojson,,,,,reviewed,0,312,us,b000sgz2,",usb000sgz2,",",us,",",origin,phase-data,",,,1.29,,mb,earthquake,"M 4.5 - 25 km NNE of Patitírion, Greece",6,Point,"[24.026, 39.335, 15.1]",6
0,4.1,"17 km NNE of A??n, Turkey",1411181580000,1418947522040,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000sef4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000sef4&format=geojson,,,,,reviewed,0,259,us,b000sef4,",usb000sef4,",",us,",",origin,phase-data,",,,1.09,,mb,earthquake,"M 4.1 - 17 km NNE of A??n, Turkey",7,Point,"[38.78, 39.09, 10]",7
0,4.9,"29 km NNW of Mýrina, Greece",1409852620100,1658882595100,,https://earthquake.usgs.gov/earthquakes/eventpage/usb000s968,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usb000s968&format=geojson,4,2.7,,,reviewed,0,370,us,b000s968,",usb000s968,",",us,",",cap,dyfi,impact-text,moment-tensor,origin,phase-data,",,1.191,0.88,39,mww,earthquake,"M 4.9 - 29 km NNW of Mýrina, Greece",8,Point,"[24.8807, 40.1042, 12.33]",8
0,4.5,Central Turkey,1409802781280,1417822591040,,https://earthquake.usgs.gov/earthquakes/eventpage/usc000s9uu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usc000s9uu&format=geojson,,,,,reviewed,0,312,us,c000s9uu,",usc000s9uu,",",us,",",impact-text,origin,phase-data,",,,1,,mb,earthquake,M 4.5 - Central Turkey,9,Point,"[32.5123, 41.6437, 4.5]",9
