,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.9,Aegean Sea,478393705800,1415320572127,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002c9e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002c9e&format=geojson,,,,,reviewed,0,234,us,p0002c9e,",usp0002c9e,",",us,",",origin,phase-data,",,,0.5,,ml,earthquake,M 3.9 - Aegean Sea,0,Point,"[25.409, 39.2, 10]",0
0,4.1,"45 km SSE of Karyes, Greece",477803014000,1415320571291,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002c2q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002c2q&format=geojson,,,,,reviewed,0,259,us,p0002c2q,",usp0002c2q,",",us,",",origin,phase-data,",,,0.7,,mb,earthquake,"M 4.1 - 45 km SSE of Karyes, Greece",1,Point,"[24.44, 39.872, 19.8]",1
0,4.9,"19 km SE of Pasinler, Turkey",477437609100,1415320570856,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002byw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002byw&format=geojson,,,,,reviewed,0,369,us,p0002byw,",usp0002byw,",",us,",",origin,phase-data,",,,1.4,,mb,earthquake,"M 4.9 - 19 km SE of Pasinler, Turkey",2,Point,"[41.816, 39.842, 10]",2
0,3.4,"38 km W of Mýrina, Greece",476764423570,1415320569859,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002brb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002brb&format=geojson,,,,,reviewed,0,178,us,p0002brb,",usp0002brb,",",us,",",origin,phase-data,",,,1.2,,ml,earthquake,"M 3.4 - 38 km W of Mýrina, Greece",3,Point,"[24.614, 39.887, 10]",3
0,4.5,"21 km NW of Dumlup?nar, Turkey",476630324370,1415320569202,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002bpx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002bpx&format=geojson,,,,,reviewed,0,312,us,p0002bpx,",usp0002bpx,",",us,",",origin,phase-data,",,,0.8,,mb,earthquake,"M 4.5 - 21 km NW of Dumlup?nar, Turkey",4,Point,"[29.831, 39.006, 35.2]",4
0,3.5,"43 km W of Mýrina, Greece",476494316900,1415320568737,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002bnk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002bnk&format=geojson,,,,,reviewed,0,188,us,p0002bnk,",usp0002bnk,",",us,",",origin,phase-data,",,,0.8,,ml,earthquake,"M 3.5 - 43 km W of Mýrina, Greece",5,Point,"[24.552, 39.902, 15.3]",5
0,3.9,"53 km W of Eresós, Greece",475604710830,1415320564267,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002bdq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002bdq&format=geojson,,,,,reviewed,0,234,us,p0002bdq,",usp0002bdq,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,"M 3.9 - 53 km W of Eresós, Greece",6,Point,"[25.323, 39.222, 8.5]",6
0,3.6,"24 km SE of Sykiá, Greece",475521435680,1415320564082,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002bc8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002bc8&format=geojson,,,,,reviewed,0,199,us,p0002bc8,",usp0002bc8,",",us,",",origin,phase-data,",,,1.3,,ml,earthquake,"M 3.6 - 24 km SE of Sykiá, Greece",7,Point,"[24.156, 39.892, 10]",7
0,4.5,"5 km WSW of Gemerek, Turkey",475291407760,1598486157628,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002b9u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002b9u&format=geojson,,,5.023,,reviewed,0,312,us,p0002b9u,",usp0002b9u,",",us,",",impact-text,origin,phase-data,shakemap,",,,1.3,,mb,earthquake,"M 4.5 - 5 km WSW of Gemerek, Turkey",8,Point,"[36.012, 39.169, 10]",8
0,3.5,Aegean Sea,474676598520,1415320562185,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002b2k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002b2k&format=geojson,,,,,reviewed,0,188,us,p0002b2k,",usp0002b2k,",",us,",",origin,phase-data,",,,1,,ml,earthquake,M 3.5 - Aegean Sea,9,Point,"[25.189, 39.525, 10]",9
0,4,"40 km N of Mýrina, Greece",473811648330,1415320560003,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0002as1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0002as1&format=geojson,,,,,reviewed,0,246,us,p0002as1,",usp0002as1,",",us,",",origin,phase-data,",,,0.9,,mb,earthquake,"M 4.0 - 40 km N of Mýrina, Greece",10,Point,"[25.05, 40.242, 10.1]",10
