,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4,"15 km NNW of ?aphane, Turkey",1336585771750,1415324866243,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jk7n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jk7n&format=geojson,,,,,reviewed,0,246,us,p000jk7n,",usp000jk7n,",",us,",",impact-text,origin,phase-data,",54,,,46,mb,earthquake,"M 4.0 - 15 km NNW of ?aphane, Turkey",0,Point,"[29.143, 39.153, 6.2]",0
0,4.4,"23 km WNW of Biga, Turkey",1336109893000,1415324864158,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjze,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjze&format=geojson,,,,,reviewed,0,298,us,p000jjze,",usp000jjze,",",us,",",impact-text,origin,phase-data,",69,,,27.6,mb,earthquake,"M 4.4 - 23 km WNW of Biga, Turkey",1,Point,"[26.995, 40.314, 11.3]",1
0,4,"13 km ENE of Simav, Turkey",1336096836110,1415324864096,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjz5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjz5&format=geojson,,,,,reviewed,0,246,us,p000jjz5,",usp000jjz5,",",us,",",impact-text,origin,phase-data,",126,,,36.8,mb,earthquake,"M 4.0 - 13 km ENE of Simav, Turkey",2,Point,"[29.118, 39.136, 6.5]",2
0,4.1,"11 km NE of Simav, Turkey",1336081517350,1415324864071,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjyy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjyy&format=geojson,,,,,reviewed,0,259,us,p000jjyy,",usp000jjyy,",",us,",",impact-text,origin,phase-data,",78,,,32.5,mb,earthquake,"M 4.1 - 11 km NE of Simav, Turkey",3,Point,"[29.084, 39.147, 11.6]",3
0,4,"12 km NE of Simav, Turkey",1336065009970,1415324864013,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjyu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjyu&format=geojson,,,,,reviewed,0,246,us,p000jjyu,",usp000jjyu,",",us,",",impact-text,origin,phase-data,",34,,,64.6,mb,earthquake,"M 4.0 - 12 km NE of Simav, Turkey",4,Point,"[29.091, 39.165, 6.6]",4
0,4.2,"9 km ENE of Simav, Turkey",1336061764250,1415324864003,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjyt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjyt&format=geojson,,,,,reviewed,0,271,us,p000jjyt,",usp000jjyt,",",us,",",impact-text,origin,phase-data,",100,,,31.6,mb,earthquake,"M 4.2 - 9 km ENE of Simav, Turkey",5,Point,"[29.074, 39.124, 2.5]",5
0,5.2,"13 km NE of Simav, Turkey",1336058425670,1651597397322,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjyr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjyr&format=geojson,6,4.1,,,reviewed,0,418,us,p000jjyr,",usp000jjyr,usc0009i4k,iscgem605481928,",",us,us,iscgem,",",associate,dyfi,impact-text,moment-tensor,origin,phase-data,",262,,,19.6,mwb,earthquake,"M 5.2 - 13 km NE of Simav, Turkey",6,Point,"[29.092, 39.175, 3.1]",6
0,4.6,"9 km ENE of Simav, Turkey",1335477933900,1415324857473,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjn3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjn3&format=geojson,,,,,reviewed,0,326,us,p000jjn3,",usp000jjn3,",",us,",",impact-text,origin,phase-data,",177,,,23.5,mb,earthquake,"M 4.6 - 9 km ENE of Simav, Turkey",7,Point,"[29.079, 39.124, 8]",7
0,4.5,"41 km SW of Kamariótissa, Greece",1335348421580,1415324857182,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjjz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjjz&format=geojson,,,,,reviewed,0,312,us,p000jjjz,",usp000jjjz,",",us,",",impact-text,origin,phase-data,",42,,1.29,42.1,mb,earthquake,"M 4.5 - 41 km SW of Kamariótissa, Greece",8,Point,"[25.074, 40.256, 10]",8
0,4.2,"11 km NW of ?aphane, Turkey",1335197677000,1415324856344,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jjfj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000jjfj&format=geojson,,,,,reviewed,0,271,us,p000jjfj,",usp000jjfj,",",us,",",impact-text,moment-tensor,origin,phase-data,",54,,,54.8,mwr,earthquake,"M 4.2 - 11 km NW of ?aphane, Turkey",9,Point,"[29.143, 39.113, 6]",9
