,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4.6,"6 km S of Otlukbeli, Turkey",225378151000,1651077480082,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000mnp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000mnp&format=geojson,,,3.4,,reviewed,0,326,us,p0000mnp,",iscgem702671,usp0000mnp,atlas19770221130231,",",iscgem,us,atlas,",",origin,shakemap,",,,,,mb,earthquake,"M 4.6 - 6 km S of Otlukbeli, Turkey",0,Point,"[40.031, 39.911, 33]",0
0,4.5,"12 km W of Narman, Turkey",225072539900,1415316099888,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000mkv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000mkv&format=geojson,,,,,reviewed,0,312,us,p0000mkv,",usp0000mkv,",",us,",",origin,",,,,,mb,earthquake,"M 4.5 - 12 km W of Narman, Turkey",1,Point,"[41.717, 40.357, 33]",1
0,4.6,"3 km S of Bigadiç, Turkey",223084458100,1415316099517,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000mbw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000mbw&format=geojson,,,,,reviewed,0,326,us,p0000mbw,",usp0000mbw,",",us,",",origin,",,,,,mb,earthquake,"M 4.6 - 3 km S of Bigadiç, Turkey",2,Point,"[28.128, 39.361, 23]",2
0,4.1,"7 km W of ?vrindi, Turkey",221735683600,1415316099293,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0000m4t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0000m4t&format=geojson,,,,,reviewed,0,259,us,p0000m4t,",usp0000m4t,",",us,",",origin,",,,,,mb,earthquake,"M 4.1 - 7 km W of ?vrindi, Turkey",3,Point,"[27.403, 39.583, 4]",3
