,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,5.62,"10 km NW of Demirci, Turkey",-518950223690,1650995549987,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem891841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem891841&format=geojson,,,6.371,,reviewed,0,486,iscgem,891841,",iscgem891841,",",iscgem,",",origin,shakemap,",,,,,mw,earthquake,"M 5.6 - 10 km NW of Demirci, Turkey",0,Point,"[28.592, 39.123, 10]",0
0,5.48,"11 km SW of Lâlapa?a, Turkey",-521921747290,1650995493584,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem891762,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem891762&format=geojson,,,5.461,,reviewed,0,462,iscgem,891762,",iscgem891762,",",iscgem,",",origin,shakemap,",,,,,mw,earthquake,"M 5.5 - 11 km SW of Lâlapa?a, Turkey",1,Point,"[26.636, 41.767, 35]",1
0,5.17,"19 km WNW of Bigadiç, Turkey",-522660693720,1652127176158,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgemsup891742,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgemsup891742&format=geojson,,,,,reviewed,0,411,iscgemsup,891742,",iscgemsup891742,",",iscgemsup,",",origin,",,,,,mw,earthquake,"M 5.2 - 19 km WNW of Bigadiç, Turkey",2,Point,"[27.905, 39.431, 15]",2
0,5.67,"18 km NE of Karacabey, Turkey",-523180466600,1650995479898,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem891723,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem891723&format=geojson,,,5.863,,reviewed,0,495,iscgem,891723,",iscgem891723,",",iscgem,",",origin,shakemap,",,,,,mw,earthquake,"M 5.7 - 18 km NE of Karacabey, Turkey",3,Point,"[28.532, 40.321, 35]",3
