,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,5.18,"4 km WNW of Yedisu, Turkey",-161721151020,1651017212560,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem862765,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem862765&format=geojson,,,,,reviewed,0,413,iscgem,862765,",iscgem862765,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.2 - 4 km WNW of Yedisu, Turkey",0,Point,"[40.489, 39.454, 15]",0
0,6.8,"13 km W of Karacabey, Turkey",-165230914620,1651017312130,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem863310,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem863310&format=geojson,,,7.434,,reviewed,0,711,iscgem,863310,",iscgem863310,atlas19641006143123,",",iscgem,atlas,",",origin,shakemap,trump-shakemap,",,,,,mw,earthquake,"M 6.8 - 13 km W of Karacabey, Turkey",1,Point,"[28.206, 40.203, 27.4]",1
0,5.49,"14 km WSW of Karacabey, Turkey",-165231001800,1651017310294,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem863309,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem863309&format=geojson,,,,,reviewed,0,464,iscgem,863309,",iscgem863309,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.5 - 14 km WSW of Karacabey, Turkey",2,Point,"[28.192, 40.178, 15]",2
0,5.15,,-168034824730,1651017452863,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem864119,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem864119&format=geojson,,,,,reviewed,0,408,iscgem,864119,",iscgem864119,",",iscgem,",",origin,",,,,,mw,earthquake,M 5.2 - ,3,Point,"[40.364, 39.662, 15]",3
