,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.5,"5 km ENE of Küçükkumla, Turkey",903086840800,1415322348901,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008t88,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008t88&format=geojson,,,,,reviewed,0,96,us,p0008t88,",usp0008t88,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.5 - 5 km ENE of Küçükkumla, Turkey",10,Point,"[29.153, 40.496, 5]",10
0,3,"11 km SSE of Yenice, Turkey",903012103100,1415322348773,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008t6z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008t6z&format=geojson,,,,,reviewed,0,138,us,p0008t6z,",usp0008t6z,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 3.0 - 11 km SSE of Yenice, Turkey",11,Point,"[28.959, 39.67, 10]",11
0,2.7,"18 km S of Kumburgaz, Turkey",902802331400,1415322348370,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008t36,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008t36&format=geojson,,,,,reviewed,0,112,us,p0008t36,",usp0008t36,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 18 km S of Kumburgaz, Turkey",12,Point,"[28.486, 40.857, 5]",12
0,2.6,"19 km S of Kumburgaz, Turkey",902798119100,1415322348351,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008t34,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008t34&format=geojson,,,,,reviewed,0,104,us,p0008t34,",usp0008t34,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 19 km S of Kumburgaz, Turkey",13,Point,"[28.462, 40.844, 5]",13
0,2.7,"13 km SSE of Kumba?, Turkey",902791969100,1415322348343,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008t32,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008t32&format=geojson,,,,,reviewed,0,112,us,p0008t32,",usp0008t32,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 13 km SSE of Kumba?, Turkey",14,Point,"[27.518, 40.773, 5]",14
0,2.8,"17 km NE of Band?rma, Turkey",902789332300,1415322348338,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008t30,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008t30&format=geojson,,,,,reviewed,0,121,us,p0008t30,",usp0008t30,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 17 km NE of Band?rma, Turkey",15,Point,"[28.102, 40.478, 7]",15
0,2.8,"2 km NNE of Esenler, Turkey",902768326300,1415322348268,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008t2h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008t2h&format=geojson,,,,,reviewed,0,121,us,p0008t2h,",usp0008t2h,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 2 km NNE of Esenler, Turkey",16,Point,"[28.887, 41.06, 15]",16
0,2.8,"7 km N of Çan, Turkey",901791852600,1415322339626,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008sf6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008sf6&format=geojson,,,,,reviewed,0,121,us,p0008sf6,",usp0008sf6,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 7 km N of Çan, Turkey",17,Point,"[27.043, 40.104, 5]",17
0,2.9,"20 km E of Marmara, Turkey",901745859800,1415322339514,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008sdf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008sdf&format=geojson,,,,,reviewed,0,129,us,p0008sdf,",usp0008sdf,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.9 - 20 km E of Marmara, Turkey",18,Point,"[27.794, 40.601, 11]",18
0,2.8,"5 km ENE of K?rka?aç, Turkey",901727705900,1415322339437,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008scq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008scq&format=geojson,,,,,reviewed,0,121,us,p0008scq,",usp0008scq,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 5 km ENE of K?rka?aç, Turkey",19,Point,"[27.728, 39.13, 10]",19
0,2.6,"14 km N of Tav?anl?, Turkey",901723648700,1415322339427,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008sch,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008sch&format=geojson,,,,,reviewed,0,104,us,p0008sch,",usp0008sch,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 14 km N of Tav?anl?, Turkey",20,Point,"[29.475, 39.676, 12]",20
0,3.4,"3 km E of Amasra, Turkey",901629028100,1415322339197,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008sa7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008sa7&format=geojson,,,,,reviewed,0,178,us,p0008sa7,",usp0008sa7,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 3.4 - 3 km E of Amasra, Turkey",21,Point,"[32.433, 41.752, 5]",21
0,2.7,"15 km WSW of Sava?tepe, Turkey",901617143700,1415322339185,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008sa4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008sa4&format=geojson,,,,,reviewed,0,112,us,p0008sa4,",usp0008sa4,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 15 km WSW of Sava?tepe, Turkey",22,Point,"[27.5, 39.314, 15]",22
0,2.8,"8 km WNW of Mudurnu, Turkey",901616769400,1415322339184,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008sa3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008sa3&format=geojson,,,,,reviewed,0,121,us,p0008sa3,",usp0008sa3,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 8 km WNW of Mudurnu, Turkey",23,Point,"[31.114, 40.503, 10]",23
0,2.8,"2 km NW of Soma, Turkey",901616280600,1415322339183,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008sa2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008sa2&format=geojson,,,,,reviewed,0,121,us,p0008sa2,",usp0008sa2,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 2 km NW of Soma, Turkey",24,Point,"[27.591, 39.2, 10]",24
0,2.6,"2 km WNW of Yenice, Turkey",901609743300,1415322339175,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s9x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s9x&format=geojson,,,,,reviewed,0,104,us,p0008s9x,",usp0008s9x,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 2 km WNW of Yenice, Turkey",25,Point,"[28.885, 39.769, 10]",25
0,2.6,"15 km N of Tav?anl?, Turkey",901553600200,1415322339057,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s8s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s8s&format=geojson,,,,,reviewed,0,104,us,p0008s8s,",usp0008s8s,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 15 km N of Tav?anl?, Turkey",26,Point,"[29.475, 39.677, 10]",26
0,2.8,"16 km S of Çanakkale, Turkey",901463854400,1415322338359,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s6y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s6y&format=geojson,,,,,reviewed,0,121,us,p0008s6y,",usp0008s6y,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 16 km S of Çanakkale, Turkey",27,Point,"[26.433, 40.011, 10]",27
0,2.8,"20 km SE of Gömeç, Turkey",901459036400,1415322338355,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s6v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s6v&format=geojson,,,,,reviewed,0,121,us,p0008s6v,",usp0008s6v,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 20 km SE of Gömeç, Turkey",28,Point,"[26.984, 39.242, 9]",28
0,2.5,"4 km NE of Sultanbeyli, Turkey",901456174300,1415322338349,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s6t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s6t&format=geojson,,,,,reviewed,0,96,us,p0008s6t,",usp0008s6t,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.5 - 4 km NE of Sultanbeyli, Turkey",29,Point,"[29.316, 40.986, 5]",29
0,2.7,"20 km SE of Sava?tepe, Turkey",901297467700,1415322338010,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s3u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s3u&format=geojson,,,,,reviewed,0,112,us,p0008s3u,",usp0008s3u,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 20 km SE of Sava?tepe, Turkey",30,Point,"[27.832, 39.26, 5]",30
0,2.8,"15 km SSW of Narl?ca, Turkey",901200979700,1415322337886,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s22,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s22&format=geojson,,,,,reviewed,0,121,us,p0008s22,",usp0008s22,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 15 km SSW of Narl?ca, Turkey",31,Point,"[29.432, 40.254, 7]",31
0,2.7,"3 km NNW of K?rka?aç, Turkey",901188193900,1415322337839,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s1p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s1p&format=geojson,,,,,reviewed,0,112,us,p0008s1p,",usp0008s1p,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 3 km NNW of K?rka?aç, Turkey",32,Point,"[27.654, 39.135, 5]",32
0,2.9,"10 km SSW of Kumba?, Turkey",901155953400,1415322337794,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s14,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s14&format=geojson,,,,,reviewed,0,129,us,p0008s14,",usp0008s14,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.9 - 10 km SSW of Kumba?, Turkey",33,Point,"[27.432, 40.79, 13]",33
0,2.6,"3 km E of Orhangazi, Turkey",901095739700,1415322337701,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008s03,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008s03&format=geojson,,,,,reviewed,0,104,us,p0008s03,",usp0008s03,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 3 km E of Orhangazi, Turkey",34,Point,"[29.348, 40.493, 10]",34
0,3.6,"15 km ENE of Amasya, Turkey",900965695200,1415322337439,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rxn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rxn&format=geojson,,,,,reviewed,0,199,us,p0008rxn,",usp0008rxn,",",us,",",origin,phase-data,",,,,,mb,earthquake,"M 3.6 - 15 km ENE of Amasya, Turkey",35,Point,"[36.005, 40.712, 10]",35
0,3.6,"17 km NW of Marmara, Turkey",900865624470,1415322337230,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rve,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rve&format=geojson,,,,,reviewed,0,199,us,p0008rve,",usp0008rve,",",us,",",origin,phase-data,",,,1.05,,md,earthquake,"M 3.6 - 17 km NW of Marmara, Turkey",36,Point,"[27.403, 40.691, 5]",36
0,2.8,"11 km NNW of Kavakl?, Turkey",900779536300,1415322336977,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rtp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rtp&format=geojson,,,,,reviewed,0,121,us,p0008rtp,",usp0008rtp,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 11 km NNW of Kavakl?, Turkey",37,Point,"[28.278, 41.185, 10]",37
0,2.8,"14 km WSW of Sava?tepe, Turkey",900662069400,1415322336443,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rp5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rp5&format=geojson,,,,,reviewed,0,121,us,p0008rp5,",usp0008rp5,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 14 km WSW of Sava?tepe, Turkey",38,Point,"[27.52, 39.313, 5]",38
0,2.9,"2 km SE of Ç?narc?k, Turkey",900462840560,1415322335888,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rhe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rhe&format=geojson,,,,,reviewed,0,129,us,p0008rhe,",usp0008rhe,",",us,",",origin,phase-data,",,,0.25,,md,earthquake,"M 2.9 - 2 km SE of Ç?narc?k, Turkey",39,Point,"[29.149, 40.629, 10]",39
0,2.8,"1 km NW of Ç?narc?k, Turkey",900459048600,1415322335881,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rhb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rhb&format=geojson,,,,,reviewed,0,121,us,p0008rhb,",usp0008rhb,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 1 km NW of Ç?narc?k, Turkey",40,Point,"[29.108, 40.654, 5]",40
0,2.7,"1 km S of Koruköy, Turkey",900457333300,1415322335879,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rha,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rha&format=geojson,,,,,reviewed,0,112,us,p0008rha,",usp0008rha,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 1 km S of Koruköy, Turkey",41,Point,"[29.163, 40.642, 5]",41
0,3.2,"2 km S of Ç?narc?k, Turkey",900456990400,1415322335875,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rh8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rh8&format=geojson,,,,,reviewed,0,158,us,p0008rh8,",usp0008rh8,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 3.2 - 2 km S of Ç?narc?k, Turkey",42,Point,"[29.119, 40.623, 6]",42
0,2.9,"0 km SE of Ç?narc?k, Turkey",900453415900,1415322335863,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rh4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rh4&format=geojson,,,,,reviewed,0,129,us,p0008rh4,",usp0008rh4,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.9 - 0 km SE of Ç?narc?k, Turkey",43,Point,"[29.13, 40.641, 10]",43
0,2.7,"16 km SW of Domaniç, Turkey",900410887900,1415322335513,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rg0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rg0&format=geojson,,,,,reviewed,0,112,us,p0008rg0,",usp0008rg0,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 16 km SW of Domaniç, Turkey",44,Point,"[29.475, 39.693, 5]",44
0,2.8,"15 km ENE of Soma, Turkey",900406863000,1415322335423,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rfx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rfx&format=geojson,,,,,reviewed,0,121,us,p0008rfx,",usp0008rfx,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 15 km ENE of Soma, Turkey",45,Point,"[27.772, 39.244, 10]",45
0,2.6,"13 km WNW of Tav?anl?, Turkey",900404101300,1415322335420,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rfv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rfv&format=geojson,,,,,reviewed,0,104,us,p0008rfv,",usp0008rfv,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 13 km WNW of Tav?anl?, Turkey",46,Point,"[29.355, 39.586, 5]",46
0,2.6,"13 km NNW of Tav?anl?, Turkey",900399728900,1415322335414,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rfs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rfs&format=geojson,,,,,reviewed,0,104,us,p0008rfs,",usp0008rfs,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 13 km NNW of Tav?anl?, Turkey",47,Point,"[29.458, 39.661, 13]",47
0,2.8,"15 km NNW of Dikili, Turkey",900322807900,1415322335139,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008re3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008re3&format=geojson,,,,,reviewed,0,121,us,p0008re3,",usp0008re3,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 15 km NNW of Dikili, Turkey",48,Point,"[26.807, 39.191, 10]",48
0,2.6,"17 km NNW of Tav?anl?, Turkey",900319363400,1415322335121,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rdy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rdy&format=geojson,,,,,reviewed,0,104,us,p0008rdy,",usp0008rdy,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 17 km NNW of Tav?anl?, Turkey",49,Point,"[29.419, 39.683, 5]",49
0,2.6,"21 km WNW of Tav?anl?, Turkey",900318903300,1415322335120,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rdx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rdx&format=geojson,,,,,reviewed,0,104,us,p0008rdx,",usp0008rdx,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 21 km WNW of Tav?anl?, Turkey",50,Point,"[29.27, 39.622, 5]",50
0,2.5,"18 km NW of Tav?anl?, Turkey",900317740300,1415322335116,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rdv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rdv&format=geojson,,,,,reviewed,0,96,us,p0008rdv,",usp0008rdv,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.5 - 18 km NW of Tav?anl?, Turkey",51,Point,"[29.339, 39.655, 9]",51
0,2.7,"12 km NW of Tav?anl?, Turkey",900316244100,1415322335113,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rds,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rds&format=geojson,,,,,reviewed,0,112,us,p0008rds,",usp0008rds,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 12 km NW of Tav?anl?, Turkey",52,Point,"[29.398, 39.624, 10]",52
0,2.9,"13 km NNW of Dursunbey, Turkey",900306162200,1415322335098,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rdh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rdh&format=geojson,,,,,reviewed,0,129,us,p0008rdh,",usp0008rdh,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.9 - 13 km NNW of Dursunbey, Turkey",53,Point,"[28.559, 39.698, 14]",53
0,3.1,"10 km NNW of Dursunbey, Turkey",900249753100,1415322334977,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rch,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rch&format=geojson,,,,,reviewed,0,148,us,p0008rch,",usp0008rch,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 3.1 - 10 km NNW of Dursunbey, Turkey",54,Point,"[28.565, 39.67, 10]",54
0,2.9,"7 km SW of Soma, Turkey",900235885600,1415322334929,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rcc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rcc&format=geojson,,,,,reviewed,0,129,us,p0008rcc,",usp0008rcc,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.9 - 7 km SW of Soma, Turkey",55,Point,"[27.542, 39.14, 11]",55
0,2.8,"32 km S of Marmara Ere?lisi, Turkey",900159234500,1415322334771,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008rb3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008rb3&format=geojson,,,,,reviewed,0,121,us,p0008rb3,",usp0008rb3,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.8 - 32 km S of Marmara Ere?lisi, Turkey",56,Point,"[27.934, 40.675, 10]",56
0,2.7,"2 km S of Soma, Turkey",900151349600,1415322334762,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008raz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008raz&format=geojson,,,,,reviewed,0,112,us,p0008raz,",usp0008raz,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.7 - 2 km S of Soma, Turkey",57,Point,"[27.612, 39.164, 5]",57
0,2.5,"3 km N of Orhangazi, Turkey",900083534700,1415322334592,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008r9r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008r9r&format=geojson,,,,,reviewed,0,96,us,p0008r9r,",usp0008r9r,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.5 - 3 km N of Orhangazi, Turkey",58,Point,"[29.306, 40.518, 10]",58
0,2.6,"10 km N of Tav?anl?, Turkey",900062550500,1415322334555,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008r99,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008r99&format=geojson,,,,,reviewed,0,104,us,p0008r99,",usp0008r99,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 10 km N of Tav?anl?, Turkey",59,Point,"[29.475, 39.637, 10]",59
0,3,"35 km NE of Mýrina, Greece",899991454700,1415322334227,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008r83,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008r83&format=geojson,,,,,reviewed,0,138,us,p0008r83,",usp0008r83,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 3.0 - 35 km NE of Mýrina, Greece",60,Point,"[25.393, 40.072, 10]",60
0,2.6,"10 km SE of Kirazl?, Turkey",899973312900,1415322334164,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008r7e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008r7e&format=geojson,,,,,reviewed,0,104,us,p0008r7e,",usp0008r7e,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 10 km SE of Kirazl?, Turkey",61,Point,"[29.122, 40.032, 10]",61
0,2.6,"18 km SSE of Marmara Ere?lisi, Turkey",899945485300,1415322334012,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008r6p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0008r6p&format=geojson,,,,,reviewed,0,104,us,p0008r6p,",usp0008r6p,",",us,",",origin,phase-data,",,,,,md,earthquake,"M 2.6 - 18 km SSE of Marmara Ere?lisi, Turkey",62,Point,"[28.021, 40.806, 5]",62
