,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,5.13,"5 km SSE of Emet, Turkey",10341886690,1651009464256,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem797392,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem797392&format=geojson,,,,,reviewed,0,405,iscgem,797392,",iscgem797392,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.1 - 5 km SSE of Emet, Turkey",0,Point,"[29.286, 39.299, 15]",0
0,5.1,"9 km SE of Emet, Turkey",10335502410,1651009463142,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem797387,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem797387&format=geojson,,,,,reviewed,0,400,iscgem,797387,",iscgem797387,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.1 - 9 km SE of Emet, Turkey",1,Point,"[29.327, 39.276, 15]",1
0,5.16,"19 km S of Aslanapa, Turkey",9765600140,1651009437064,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem797088,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem797088&format=geojson,,,,,reviewed,0,410,iscgem,797088,",iscgem797088,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.2 - 19 km S of Aslanapa, Turkey",2,Point,"[29.859, 39.036, 11.3]",2
0,5.7,"13 km ENE of Demirci, Turkey",9709287020,1651009433480,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem797068,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem797068&format=geojson,,,6.009,,reviewed,0,500,iscgem,797068,",iscgem797068,atlas19700423090124,",",iscgem,atlas,",",origin,shakemap,trump-shakemap,",,,,,mw,earthquake,"M 5.7 - 13 km ENE of Demirci, Turkey",3,Point,"[28.808, 39.071, 20]",3
0,5.35,"21 km SSW of Aslanapa, Turkey",9609845070,1651009429728,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem797029,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem797029&format=geojson,,,,,reviewed,0,440,iscgem,797029,",iscgem797029,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.4 - 21 km SSW of Aslanapa, Turkey",4,Point,"[29.807, 39.03, 15]",4
0,5.18,"18 km N of Dumlup?nar, Turkey",9114200760,1651009402897,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem796800,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem796800&format=geojson,,,,,reviewed,0,413,iscgem,796800,",iscgem796800,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.2 - 18 km N of Dumlup?nar, Turkey",5,Point,"[29.966, 39.019, 15]",5
0,5.15,"16 km N of Gediz, Turkey",8503948690,1651009355631,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem796516,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem796516&format=geojson,,,,,reviewed,0,408,iscgem,796516,",iscgem796516,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.2 - 16 km N of Gediz, Turkey",6,Point,"[29.416, 39.139, 10]",6
0,5.29,"1 km NE of Emet, Turkey",8355910980,1651009328564,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem796419,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem796419&format=geojson,,,,,reviewed,0,431,iscgem,796419,",iscgem796419,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.3 - 1 km NE of Emet, Turkey",7,Point,"[29.269, 39.355, 15]",7
0,5.17,"4 km ENE of Emet, Turkey",7833363730,1651009291120,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem796197,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem796197&format=geojson,,,,,reviewed,0,411,iscgem,796197,",iscgem796197,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.2 - 4 km ENE of Emet, Turkey",8,Point,"[29.303, 39.362, 15]",8
0,5.11,"27 km SSW of Aslanapa, Turkey",7732678950,1651009659861,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem798683,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem798683&format=geojson,,,,,reviewed,0,402,iscgem,798683,",iscgem798683,",",iscgem,",",origin,",,,,,mw,earthquake,"M 5.1 - 27 km SSW of Aslanapa, Turkey",9,Point,"[29.711, 39.002, 15]",9
