,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,5.35,"11 km S of Kalk?m, Turkey",-1079109019380,1652112194503,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgemsup904607,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgemsup904607&format=geojson,,,,,reviewed,0,440,iscgemsup,904607,",iscgemsup904607,",",iscgemsup,",",origin,",,,,,mw,earthquake,"M 5.4 - 11 km S of Kalk?m, Turkey",0,Point,"[27.203, 39.711, 15]",0
0,5.49,eastern Turkey,-1079843261110,1650922645935,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem904581,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem904581&format=geojson,,,,,reviewed,0,464,iscgem,904581,",iscgem904581,",",iscgem,",",origin,",,,,,mw,earthquake,M 5.5 - eastern Turkey,1,Point,"[40.582, 39.11, 15]",1
